inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv1868	INV	INVHsInv1868BP1CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	INV	INVHsInv1868BP2CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	STD	STDHsInv1868BP1HG38	8416	4451	4432	19	4432	1	errorMatches
HsInv1868	STD	STDHsInv1868BP2HG38	7113	4325	4325	0	4325	0.975857400722022	
HsInv1874	INV	INVHsInv1874BP1CHM13	10571	3988	6	3982	3982	1	errorMatches
HsInv1874	STD	STDHsInv1874BP1HG38	8363	0	0	0	0	NA	emptyRef,allFiltered
HsInv1875	INV	INVHsInv1875BP1CHM13	6937	304	0	304	304	1	
HsInv1875	INV	INVHsInv1875BP2CHM13	3756	236	0	236	236	0.776315789473684	
HsInv1875	STD	STDHsInv1875BP1HG38	6710	2281	2281	0	2281	1	
HsInv1875	STD	STDHsInv1875BP2HG38	6967	1662	1644	18	1644	0.720736519070583	errorMatches
HsOta1141	INS	INSHsOta1141BP1HG04217	14945	303	0	303	303	0.958860759493671	
HsOta1141	INS	INSHsOta1141BP2HG04217	12918	316	0	316	316	1	
HsOta1141	REF	REFHsOta1141BP0HG38	27020	10516	10516	0	10516	1	
HsOta1874	ANC	ANCHsOta1874BP1AK1	1485	678	0	678	678	1	
HsOta1874	ANC	ANCHsOta1874BP2AK1	1174	414	0	414	414	0.610619469026549	
HsOta1874	INS	INSHsOta1874BP1CHM13	26357	5564	0	5564	5564	0.959641255605381	
HsOta1874	INS	INSHsOta1874BP2CHM13	33710	5798	0	5798	5798	1	
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	1410	287	0	287	287	1	
HsOtb1141	REF	REFHsOtb1141BP3HG38	29937	11011	11003	8	11003	1	errorMatches
HsOtb1141	REF	REFHsOtb1141BP4HG38	28112	10653	10653	0	10653	0.968190493501772	
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	2123	474	0	474	474	1	
HsOtb1874	REF	REFHsOtb1874BP3HG38	7461	2643	2643	0	2643	1	
HsOth0154	INS	INSHsOth0154BP1AK1	16670	3499	0	3499	3499	1	
HsOth0154	INS	INSHsOth0154BP2AK1	14872	3237	0	3237	3237	0.925121463275221	
HsOth0154	REF	REFHsOth0154BP0HG38	7213	3215	3215	0	3215	1	
HsOth0170	INS	INSHsOth0170BP1aNA12156	3129	1874	0	1874	1874	0.91147859922179	
HsOth0170	INS	INSHsOth0170BP1bNA19129	157	99	0	99	99	0.0481517509727626	
HsOth0170	INS	INSHsOth0170BP2NA12156	10479	2056	0	2056	2056	1	
HsOth0170	REF	REFHsOth0170BP0HG38	7394	3502	3502	0	3502	1	
HsOth0171	INS	INSHsOth0171BP1NA12878	8517	1088	0	1088	1088	0.913518052057095	
HsOth0171	INS	INSHsOth0171BP2NA12878	9403	1191	0	1191	1191	1	
HsOth0171	REF	REFHsOth0171BP0HG38	8178	4905	4905	0	4905	1	
HsOth0178	INS	INSHsOth0178BP1UNKN	509	257	0	257	257	0.576233183856502	
HsOth0178	INS	INSHsOth0178BP2UNKN	7099	446	0	446	446	1	
HsOth0178	REF	REFHsOth0178BP0HG38	10615	4618	4618	0	4618	1	
HsOth0182	INS	INSHsOth0182BP1NA12878	12567	3023	0	3023	3023	0.905903506143242	
HsOth0182	INS	INSHsOth0182BP2NA12878	15249	3337	0	3337	3337	1	
HsOth0182	REF	REFHsOth0182BP0HG38	3950	2380	2380	0	2380	1	
HsOth0186	INS	INSHsOth0186BP1NA19434	4806	279	0	279	279	1	
HsOth0186	INS	INSHsOth0186BP2NA19434	4892	264	0	264	264	0.946236559139785	
HsOth0186	REF	REFHsOth0186BP0HG38	8839	5271	5270	1	5270	1	errorMatches
HsOth0190	INS	INSHsOth0190BP1CHM13	3118	1631	0	1631	1631	1	
HsOth0190	INS	INSHsOth0190BP2CHM13	4787	1630	0	1630	1630	0.999386879215205	
HsOth0190	REF	REFHsOth0190BP0HG38	4550	2597	2597	0	2597	1	
HsOth0211	INS	INSHsOth0211BP1HX1	2083	1208	0	1208	1208	1	
HsOth0211	INS	INSHsOth0211BP2HX1	5401	938	0	938	938	0.776490066225166	
HsOth0211	REF	REFHsOth0211BP0HG38	10805	5342	5337	5	0	NA	failedQC,errorMatches
HsOth0224	INS	INSHsOth0224BP1CHM13	9898	1563	0	1563	1563	1	
HsOth0224	INS	INSHsOth0224BP2CHM13	9666	1232	0	1232	1232	0.788227767114523	
HsOth0224	REF	REFHsOth0224BP0HG38	8706	4911	4910	1	4910	1	errorMatches
HsOth0310	INS	INSHsOth0310BP1CHM13	7242	847	0	847	847	0.919652551574376	
HsOth0310	INS	INSHsOth0310BP2CHM13	8956	921	0	921	921	1	
HsOth0310	REF	REFHsOth0310BP0HG38	10747	4994	4994	0	4994	1	
HsOth0335	INS	INSHsOth0335BP1NA18555	4	0	0	0	0	0	emptyAlt,allFiltered
HsOth0335	INS	INSHsOth0335BP2NA18555	4484	29	27	2	2	1	errorMatches
HsOth0335	REF	REFHsOth0335BP0HG38	4117	3121	2991	130	2989	1	errorMatches
HsOth0463	INS	INSHsOth0463BP1YH	10597	1722	0	1722	1722	1	
HsOth0463	INS	INSHsOth0463BP2YH	6053	955	23	932	932	0.54123112659698	errorMatches
HsOth0463	REF	REFHsOth0463BP0HG38	6595	2416	2411	5	2411	1	errorMatches
HsOth0574	INS	INSHsOth0574BP1CHM13	9869	2063	10	2053	2053	0.860435875943001	errorMatches
HsOth0574	INS	INSHsOth0574BP2CHM13	11087	2892	506	2386	2386	1	errorMatches
HsOth0574	REF	REFHsOth0574BP0HG38	6452	3759	3746	13	3746	1	errorMatches
HsOth0589	INS	INSHsOth0589BP1Han1	9288	1371	0	1371	1371	1	
HsOth0589	INS	INSHsOth0589BP2Han1	8526	1262	0	1262	1262	0.920495988329686	
HsOth0589	REF	REFHsOth0589BP0HG38	6662	4115	3991	124	3989	1	errorMatches
HsOth0612	INS	INSHsOth0612BP1AK1	11842	474	0	474	474	1	
HsOth0612	INS	INSHsOth0612BP2AK1	6711	335	0	335	335	0.706751054852321	
HsOth0612	REF	REFHsOth0612BP0HG38	9634	5248	5248	0	5248	1	
HsOth0968	INS	INSHsOth0968BP1NA18555	6851	923	0	923	923	1	
HsOth0968	INS	INSHsOth0968BP2NA18555	7602	520	0	520	520	0.563380281690141	
HsOth0968	REF	REFHsOth0968BP0HG38	9895	5043	5043	0	5043	1	
HsOth0987	INS	INSHsOth0987BP1NA12878	2205	1338	148	1190	1190	0.842776203966006	errorMatches
HsOth0987	INS	INSHsOth0987BP2NA12878	3406	1414	2	1412	1412	1	errorMatches
HsOth0987	REF	REFHsOth0987BP0HG38	6358	2845	2830	15	2830	1	errorMatches
HsOth0997	INS	INSHsOth0997BP1CHM1	14976	2528	0	2528	2528	0.908698777857656	
HsOth0997	INS	INSHsOth0997BP2CHM1	12007	2782	0	2782	2782	1	
HsOth0997	REF	REFHsOth0997BP0HG38	8409	3392	3363	29	3363	1	errorMatches
HsOth1004	INS	INSHsOth1004BP1NA12878	15088	2490	0	2490	2490	1	
HsOth1004	INS	INSHsOth1004BP2NA12878	18302	2254	0	2254	2254	0.905220883534137	
HsOth1004	REF	REFHsOth1004BP0HG38	11468	3362	3362	0	3362	1	
HsOth1013	INS	INSHsOth1013BP1NA12878	8090	396	0	396	396	0.804878048780488	
HsOth1013	INS	INSHsOth1013BP2NA12878	9591	492	0	492	492	1	
HsOth1013	REF	REFHsOth1013BP0HG38	14820	4987	4987	0	4987	1	
HsOth1112	INS	INSHsOth1112BP1NA12156	4768	679	0	679	679	0.744517543859649	
HsOth1112	INS	INSHsOth1112BP2NA12156	5482	912	0	912	912	1	
HsOth1112	REF	REFHsOth1112BP0HG38	5053	2749	2739	10	2739	1	errorMatches
HsOth1122	DEL	DELHsOth1122BP0CHM1	4852	2745	0	2745	2745	1	
HsOth1122	REF	REFHsOth1122BP1HG18	7889	3198	3198	0	3198	1	
HsOth1122	REF	REFHsOth1122BP2HG18	5547	1867	1867	0	1867	0.583802376485303	
HsOth1130	INS	INSHsOth1130BP1AKv2	10065	1140	0	1140	1140	0.814867762687634	
HsOth1130	INS	INSHsOth1130BP2AKv2	8958	1399	0	1399	1399	1	
HsOth1130	REF	REFHsOth1130BP0HG38	6469	3335	3335	0	3335	1	
HsOth1146	INS	INSHsOth1146BP1NA19440	345	221	1	220	220	1	errorMatches
HsOth1146	INS	INSHsOth1146BP2NA19440	123	96	0	96	96	0.436363636363636	
HsOth1146	INS	INSHsOth1146BP3NA19440	554	143	0	143	143	0.65	
HsOth1146	REF	REFHsOth1146BP0HG38	8412	3919	3919	0	3919	1	
HsOth1153	INS	INSHsOth1153BP1NA19434	9607	129	0	129	129	0.781818181818182	
HsOth1153	INS	INSHsOth1153BP2NA19434	4969	165	0	165	165	1	
HsOth1153	REF	REFHsOth1153BP0HG38	5210	2725	2725	0	2725	1	
HsOth1216	INS	INSHsOth1216BP1HG02818	1259	123	0	123	123	1	
HsOth1216	INS	INSHsOth1216BP2HG02818	312	66	0	66	66	0.536585365853659	
HsOth1216	REF	REFHsOth1216BP0HG38	11900	5040	5040	0	5040	1	
HsOth1225	INS	INSHsOth1225BP1NA18552	6570	571	0	571	571	0.89358372456964	
HsOth1225	INS	INSHsOth1225BP2NA18552	5566	639	0	639	639	1	
HsOth1225	REF	REFHsOth1225BP0HG38	8070	4617	4617	0	4617	1	
HsOth1240	INS	INSHsOth1240BP1CHM13	5602	123	0	123	123	1	
HsOth1240	INS	INSHsOth1240BP2CHM13	4892	112	0	112	112	0.910569105691057	
HsOth1240	REF	REFHsOth1240BP0HG38	14677	6207	6201	6	6201	1	errorMatches
HsOth1269	INS	INSHsOth1269BP1NA19921	3803	269	0	269	269	1	
HsOth1269	INS	INSHsOth1269BP2NA19921	5931	205	0	205	205	0.762081784386617	
HsOth1269	REF	REFHsOth1269BP0HG38	9905	6198	6198	0	6198	1	
HsOth1275	INS	INSHsOth1275BP1KOREF	2895	94	0	94	94	0.912621359223301	
HsOth1275	INS	INSHsOth1275BP2KOREF	5497	103	0	103	103	1	
HsOth1275	REF	REFHsOth1275BP0HG38	8407	5709	5709	0	5709	1	
HsOth1306	DEL	DELHsOth1306BP0HG02818	929	230	0	230	230	1	
HsOth1306	REF	REFHsOth1306BP1HG38	27530	10297	10297	0	10297	1	
HsOth1306	REF	REFHsOth1306BP2HG38	24144	10238	10238	0	10238	0.994270175779353	
HsOth1313	INS	INSHsOth1313BP1CHM13	9167	1413	0	1413	1413	0.909851899549259	
HsOth1313	INS	INSHsOth1313BP2CHM13	9603	1553	0	1553	1553	1	
HsOth1313	REF	REFHsOth1313BP0HG38	8875	5032	5032	0	5032	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	5181	150	0	150	150	1	
HsOth1329	INS	INSHsOth1329BP2HG02818	3696	101	0	101	101	0.673333333333333	
HsOth1329	REF	REFHsOth1329BP0HG38	12462	4963	4963	0	4963	1	
HsOth1376	INS	INSHsOth1376BP1NA19129	8968	264	0	264	264	1	
HsOth1376	INS	INSHsOth1376BP2NA19129	6696	240	0	240	240	0.909090909090909	
HsOth1376	REF	REFHsOth1376BP0HG38	19358	6059	5996	63	5996	1	errorMatches
HsOth1408	INS	INSHsOth1408BP1HG03486	6046	238	0	238	238	1	
HsOth1408	INS	INSHsOth1408BP2HG03486	8684	182	0	182	182	0.764705882352941	
HsOth1408	REF	REFHsOth1408BP0HG38	10548	5551	5551	0	5551	1	
HsOth1411	INS	INSHsOth1411BP1CHM13	12717	1483	19	1464	1464	1	errorMatches
HsOth1411	INS	INSHsOth1411BP2CHM13	13040	2418	1296	1122	1122	0.766393442622951	errorMatches
HsOth1411	REF	REFHsOth1411BP0HG38	6565	3456	3445	11	3445	1	errorMatches
HsOth1414	INS	INSHsOth1414BP1CHM1	7454	624	0	624	624	1	
HsOth1414	INS	INSHsOth1414BP2CHM1	6788	460	0	460	460	0.737179487179487	
HsOth1414	REF	REFHsOth1414BP0HG38	6374	3726	3605	121	3605	1	errorMatches
HsOth1422	INS	INSHsOth1422BP1CHM1	15237	2518	0	2518	2518	1	
HsOth1422	INS	INSHsOth1422BP2CHM1	9529	1914	0	1914	1914	0.760127084988086	
HsOth1422	REF	REFHsOth1422BP0HG38	5661	2948	2948	0	2948	1	
HsOth1425	INS	INSHsOth1425BP1UNKN	5545	20	0	20	20	0.740740740740741	
HsOth1425	INS	INSHsOth1425BP2UNKN	6678	27	0	27	27	1	
HsOth1425	REF	REFHsOth1425BP0HG38	10401	6099	6099	0	6099	1	
HsOth1428	INS	INSHsOth1428BP1NA19434	6522	727	0	727	727	1	
HsOth1428	INS	INSHsOth1428BP2NA19434	13719	672	0	672	672	0.924346629986245	
HsOth1428	REF	REFHsOth1428BP1HG38	11358	4269	4219	50	4219	0.796037735849057	errorMatches
HsOth1428	REF	REFHsOth1428BP2HG38	17235	5300	5300	0	5300	1	
HsOth1432	INS	INSHsOth1432BP1NA19068	5656	40	0	40	40	1	
HsOth1432	INS	INSHsOth1432BP2NA19068	4831	30	0	30	30	0.75	
HsOth1432	REF	REFHsOth1432BP1HG38	15974	6310	6310	0	6310	0.996368229906837	
HsOth1432	REF	REFHsOth1432BP2HG38	15917	6333	6333	0	6333	1	
HsOth1454	INS	INSHsOth1454BP1AK1	8826	1246	0	1246	1246	0.774394033561218	
HsOth1454	INS	INSHsOth1454BP2AK1	10256	1609	0	1609	1609	1	
HsOth1454	REF	REFHsOth1454BP1HG38	9490	3533	3356	177	3356	0.85372678707708	errorMatches
HsOth1454	REF	REFHsOth1454BP2HG38	9071	3946	3931	15	3931	1	errorMatches
HsOth1468	INS	INSHsOth1468BP1HG02818	6787	209	0	209	209	1	
HsOth1468	INS	INSHsOth1468BP2HG02818	8084	135	0	135	135	0.645933014354067	
HsOth1468	REF	REFHsOth1468BP0HG38	12435	5580	5580	0	5580	1	
HsOth1471	INS	INSHsOth1471BP1HG02623	3712	66	0	66	66	0.904109589041096	
HsOth1471	INS	INSHsOth1471BP2HG02623	4068	73	0	73	73	1	
HsOth1471	REF	REFHsOth1471BP0HG38	12288	5270	5270	0	5270	1	
HsOth1484	INS	INSHsOth1484BP1CHM1	3316	360	0	360	360	0.927835051546392	
HsOth1484	INS	INSHsOth1484BP2CHM1	6227	388	0	388	388	1	
HsOth1484	REF	REFHsOth1484BP0HG38	9185	5496	5496	0	5496	1	
HsOth1497	INS	INSHsOth1497BP1HG00250	5569	328	0	328	328	0.762790697674419	
HsOth1497	INS	INSHsOth1497BP2HG00250	5025	430	0	430	430	1	
HsOth1497	REF	REFHsOth1497BP0HG38	14162	6564	6564	0	6564	1	
HsOth1511	INS	INSHsOth1511BP1CMT001	6316	683	0	683	683	1	
HsOth1511	INS	INSHsOth1511BP2CMT001	7138	626	0	626	626	0.916544655929722	
HsOth1511	REF	REFHsOth1511BP0HG38	7088	3919	3919	0	3919	1	
HsOth1579	INS	INSHsOth1579BP1CMT001	5794	298	0	298	298	0.643628509719222	
HsOth1579	INS	INSHsOth1579BP2CMT001	6043	463	0	463	463	1	
HsOth1579	REF	REFHsOth1579BP0HG38	6824	4199	4187	12	4187	1	errorMatches
HsOth1614	INS	INSHsOth1614BP1HG02623	14476	547	0	547	547	1	
HsOth1614	INS	INSHsOth1614BP2HG02623	10165	464	0	464	464	0.848263254113345	
HsOth1614	REF	REFHsOth1614BP0HG38	26751	11317	11317	0	11317	1	
HsOth1637	INS	INSHsOth1637BP1HG03486	6028	113	0	113	113	1	
HsOth1637	INS	INSHsOth1637BP2HG03486	5360	99	0	99	99	0.876106194690266	
HsOth1637	REF	REFHsOth1637BP1HG38	9097	3465	3443	22	3443	0.733802216538789	errorMatches
HsOth1637	REF	REFHsOth1637BP2HG38	12671	4692	4692	0	4692	1	
HsOth1667	INS	INSHsOth1667BP1AK1	8613	1043	0	1043	1043	0.958639705882353	
HsOth1667	INS	INSHsOth1667BP2AK1	8935	1088	0	1088	1088	1	
HsOth1667	REF	REFHsOth1667BP1ALT	0	0	0	0	0	0	emptyRef,failedDetection
HsOth1667	REF	REFHsOth1667BP1HG38	9263	4379	4379	0	4379	0.95195652173913	
HsOth1667	REF	REFHsOth1667BP2HG38	12170	4600	4600	0	4600	1	
HsOth1681	INS	INSHsOth1681BP1NA19440	4106	150	0	150	150	1	
HsOth1681	INS	INSHsOth1681BP2NA19440	4321	98	0	98	98	0.653333333333333	
HsOth1681	REF	REFHsOth1681BP1HG38	13939	5360	3608	1752	3599	0.748544093178037	errorMatches
HsOth1681	REF	REFHsOth1681BP2HG38	13047	4833	4808	25	4808	1	errorMatches
HsOth1700	INS	INSHsOth1700BP1Reads	5148	92	0	92	92	0.910891089108911	
HsOth1700	INS	INSHsOth1700BP2Reads	6561	101	0	101	101	1	
HsOth1700	REF	REFHsOth1700BP0HG38	9561	5856	5856	0	5856	1	
HsOth1751	INS	INSHsOth1751BP1HG00268	5794	192	0	192	192	1	
HsOth1751	INS	INSHsOth1751BP2HG00268	6817	155	0	155	155	0.807291666666667	
HsOth1751	REF	REFHsOth1751BP0HG38	9212	5887	5887	0	5887	1	
HsOth1794	INS	INSHsOth1794BP1NA19434	4439	153	4	149	149	1	errorMatches
HsOth1794	REF	REFHsOth1794BP0HG38	16905	5145	5144	1	5144	1	errorMatches
HsOth1855	REF	REFHsOth1855BP0CHM13	19242	3522	0	3522	0	0	emptyRef,failedQC,errorMatches
HsOth1855	REF	REFHsOth1855BP0HG38	7466	40	40	0	40	1	
HsOth1857	INS	INSHsOth1857BP1CHM13	7753	2242	0	2242	2242	0.881635863153755	
HsOth1857	INS	INSHsOth1857BP2CHM13	11713	2543	0	2543	2543	1	
HsOth1857	REF	REFHsOth1857BP0HG38	6127	3611	3611	0	3611	1	
HsOth1863	REF	REFHsOth1863BP0HG38	881	19	16	3	16	1	errorMatches
HsOth1863	REF	REFHsOth1863BP1CMT001	7393	278	0	278	0	0	emptyRef,failedQC,errorMatches
HsOth1863	REF	REFHsOth1863BP2CMT001	5811	229	0	229	0	0	emptyRef,failedQC,errorMatches
HsOth1865	INS	INSHsOth1865BP1NA12878	1051	11	0	11	11	0.392857142857143	
HsOth1865	INS	INSHsOth1865BP2NA12878	5647	28	0	28	28	1	
HsOth1865	REF	REFHsOth1865BP0HG38	8741	4106	4106	0	4106	1	
