inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv1867	STD	STDHsInv1867BP2HG38	247	189	9713	28	9713	1	errorMatches
HsInv1868	INV	INVHsInv1868BP1CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	INV	INVHsInv1868BP2CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	STD	STDHsInv1868BP1HG38	255	165	11120	6	11120	1	errorMatches
HsInv1868	STD	STDHsInv1868BP2HG38	224	174	9886	0	9886	0.889028776978417	
HsInv1874	INV	INVHsInv1874BP1CHM13	206	206	11732	528	528	1	errorMatches
HsInv1874	STD	STDHsInv1874BP1HG38	22	0	0	0	0	NA	emptyRef,allFiltered
HsInv1875	INV	INVHsInv1875BP1CHM13	37	21	0	1142	1142	0.997379912663755	
HsInv1875	INV	INVHsInv1875BP2CHM13	32	27	0	1145	1145	1	
HsInv1875	STD	STDHsInv1875BP1HG38	284	209	11935	0	11935	1	
HsInv1875	STD	STDHsInv1875BP2HG38	240	144	9337	9	9337	0.78232090490155	errorMatches
HsOta1141	INS	INSHsOta1141BP1HG04217	57	30	0	519	519	1	
HsOta1141	INS	INSHsOta1141BP2HG04217	37	19	0	513	513	0.988439306358382	
HsOta1141	REF	REFHsOta1141BP0HG38	227	151	11246	0	11246	1	
HsOta1874	ANC	ANCHsOta1874BP1AK1	0	0	0	0	0	NA	emptyAlt,failedDetection
HsOta1874	ANC	ANCHsOta1874BP2AK1	0	0	0	0	0	NA	emptyAlt,failedDetection
HsOta1874	INS	INSHsOta1874BP1CHM13	374	286	0	17422	17422	1	
HsOta1874	INS	INSHsOta1874BP2CHM13	332	250	3092	12962	12962	0.744001836758122	errorMatches
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	42	28	0	456	456	1	
HsOtb1141	REF	REFHsOtb1141BP3HG38	268	203	11689	3	11689	0.978077148355786	errorMatches
HsOtb1141	REF	REFHsOtb1141BP4HG38	276	195	11951	0	11951	1	
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	32	22	320	2720	2720	1	errorMatches
HsOtb1874	REF	REFHsOtb1874BP3HG38	152	124	6318	0	5998	1	
HsOth0154	INS	INSHsOth0154BP1AK1	331	274	0	13406	13406	0.974344065702449	
HsOth0154	INS	INSHsOth0154BP2AK1	350	298	0	13759	13759	1	
HsOth0154	REF	REFHsOth0154BP0HG38	67	51	5277	0	5277	1	
HsOth0170	INS	INSHsOth0170BP1aNA12156	93	88	0	5679	5679	0.794154663683401	
HsOth0170	INS	INSHsOth0170BP1bNA19129	22	19	0	813	813	0.113690392952035	
HsOth0170	INS	INSHsOth0170BP2NA12156	185	144	0	7151	7151	1	
HsOth0170	REF	REFHsOth0170BP0HG38	156	126	7922	0	7922	1	
HsOth0171	INS	INSHsOth0171BP1NA12878	79	55	0	3643	3643	0.875300336376742	
HsOth0171	INS	INSHsOth0171BP2NA12878	95	68	0	4162	4162	1	
HsOth0171	REF	REFHsOth0171BP0HG38	212	166	9601	0	9601	1	
HsOth0178	INS	INSHsOth0178BP1UNKN	0	0	0	858	858	0.504112808460635	failedDetection
HsOth0178	INS	INSHsOth0178BP2UNKN	20	0	0	1702	1702	1	allFiltered
HsOth0178	REF	REFHsOth0178BP0HG38	227	157	8677	0	8677	1	
HsOth0182	INS	INSHsOth0182BP1NA12878	300	234	0	8975	8975	0.751297505441152	
HsOth0182	INS	INSHsOth0182BP2NA12878	349	275	0	11946	11946	1	
HsOth0182	REF	REFHsOth0182BP0HG38	76	54	5458	0	5458	1	
HsOth0186	INS	INSHsOth0186BP1NA19434	5	0	0	745	745	1	allFiltered
HsOth0186	INS	INSHsOth0186BP2NA19434	19	0	0	651	651	0.873825503355705	allFiltered
HsOth0186	REF	REFHsOth0186BP0HG38	291	224	11503	0	11503	1	
HsOth0190	INS	INSHsOth0190BP1CHM13	96	66	0	5520	5520	0.882494004796163	
HsOth0190	INS	INSHsOth0190BP2CHM13	99	74	0	6255	6255	1	
HsOth0190	REF	REFHsOth0190BP0HG38	167	121	5896	0	5896	1	
HsOth0211	INS	INSHsOth0211BP1HX1	103	82	0	2754	2754	0.700228832951945	
HsOth0211	INS	INSHsOth0211BP2HX1	145	107	0	3933	3933	1	
HsOth0211	REF	REFHsOth0211BP0HG38	108	75	8373	0	0	NA	failedQC
HsOth0224	INS	INSHsOth0224BP1CHM13	153	108	0	5383	5383	1	
HsOth0224	INS	INSHsOth0224BP2CHM13	104	59	0	3774	3774	0.701096043098644	
HsOth0224	REF	REFHsOth0224BP0HG38	180	143	8921	0	8921	1	
HsOth0310	INS	INSHsOth0310BP1CHM13	57	32	0	1865	1865	0.786256323777403	
HsOth0310	INS	INSHsOth0310BP2CHM13	63	43	0	2372	2372	1	
HsOth0310	REF	REFHsOth0310BP0HG38	221	167	9855	1	9855	1	errorMatches
HsOth0324	INS	INSHsOth0324BP1CHM1	87	53	0	4124	4124	1	
HsOth0324	INS	INSHsOth0324BP2CHM1	77	39	0	3566	3566	0.864694471387003	
HsOth0324	REF	REFHsOth0324BP0HG38	111	70	4539	0	4539	1	
HsOth0335	INS	INSHsOth0335BP1NA18555	0	0	0	7	7	0.583333333333333	failedDetection
HsOth0335	INS	INSHsOth0335BP2NA18555	34	2	182	12	12	1	errorMatches
HsOth0335	REF	REFHsOth0335BP0HG38	211	172	10505	227	10505	1	errorMatches
HsOth0463	INS	INSHsOth0463BP1YH	153	108	6	6134	6134	1	errorMatches
HsOth0463	INS	INSHsOth0463BP2YH	39	23	141	1782	1782	0.290511900880339	errorMatches
HsOth0463	REF	REFHsOth0463BP0HG38	61	44	4133	0	4133	1	
HsOth0574	INS	INSHsOth0574BP1CHM13	215	142	119	7033	7033	0.857682926829268	errorMatches
HsOth0574	INS	INSHsOth0574BP2CHM13	242	186	1163	8200	8200	1	errorMatches
HsOth0574	REF	REFHsOth0574BP0HG38	156	122	8236	3	8236	1	errorMatches
HsOth0589	INS	INSHsOth0589BP1Han1	107	87	0	6320	6320	0.956995760145366	
HsOth0589	INS	INSHsOth0589BP2Han1	86	57	0	6604	6604	1	
HsOth0589	REF	REFHsOth0589BP0HG38	196	151	9317	34	9317	1	errorMatches
HsOth0612	INS	INSHsOth0612BP1AK1	71	25	0	1773	1773	1	
HsOth0612	INS	INSHsOth0612BP2AK1	46	20	0	1708	1708	0.963338973491258	
HsOth0612	REF	REFHsOth0612BP0HG38	226	163	9537	0	9537	1	
HsOth0968	INS	INSHsOth0968BP1NA18555	114	82	0	4529	4529	0.681360012035505	
HsOth0968	INS	INSHsOth0968BP2NA18555	140	123	0	6647	6647	1	
HsOth0968	REF	REFHsOth0968BP0HG38	146	108	7717	0	7717	1	
HsOth0987	INS	INSHsOth0987BP1NA12878	118	97	235	4338	4338	0.505123428039124	errorMatches
HsOth0987	INS	INSHsOth0987BP2NA12878	205	180	55	8588	8588	1	errorMatches
HsOth0987	REF	REFHsOth0987BP0HG38	117	59	4866	1	4866	1	errorMatches
HsOth0997	INS	INSHsOth0997BP1CHM1	181	143	0	10406	10406	1	
HsOth0997	INS	INSHsOth0997BP2CHM1	187	157	0	9623	9623	0.924754949067845	
HsOth0997	REF	REFHsOth0997BP0HG38	141	115	6835	0	6835	1	
HsOth1004	INS	INSHsOth1004BP1NA12878	297	231	0	9222	9222	1	
HsOth1004	INS	INSHsOth1004BP2NA12878	268	214	0	9144	9144	0.991541964866623	
HsOth1004	REF	REFHsOth1004BP0HG38	110	76	5922	0	5922	1	
HsOth1013	INS	INSHsOth1013BP1NA12878	68	32	0	1410	1410	0.933156849768365	
HsOth1013	INS	INSHsOth1013BP2NA12878	61	31	0	1511	1511	1	
HsOth1013	REF	REFHsOth1013BP0HG38	241	176	11265	0	11265	1	
HsOth1112	INS	INSHsOth1112BP1NA12156	76	51	0	2931	2931	0.857769973661106	
HsOth1112	INS	INSHsOth1112BP2NA12156	78	45	0	3417	3417	1	
HsOth1112	REF	REFHsOth1112BP0HG38	207	143	7251	0	7251	1	
HsOth1122	DEL	DELHsOth1122BP0CHM1	344	274	0	12193	12193	1	
HsOth1122	REF	REFHsOth1122BP1HG18	21	17	3780	0	3780	1	
HsOth1122	REF	REFHsOth1122BP2HG18	27	20	3566	0	3566	0.943386243386243	
HsOth1130	INS	INSHsOth1130BP1AKv2	70	45	0	5984	5984	0.846872346447778	
HsOth1130	INS	INSHsOth1130BP2AKv2	84	55	0	7066	7066	1	
HsOth1130	REF	REFHsOth1130BP0HG38	221	154	6979	0	6979	1	
HsOth1146	INS	INSHsOth1146BP1NA19440	0	0	4	721	721	1	failedDetection,errorMatches
HsOth1146	INS	INSHsOth1146BP2NA19440	0	0	0	0	0	0	emptyAlt,failedDetection
HsOth1146	INS	INSHsOth1146BP3NA19440	0	0	18	696	696	0.965325936199723	failedDetection,errorMatches
HsOth1146	REF	REFHsOth1146BP0HG38	209	168	9428	0	9428	1	
HsOth1153	INS	INSHsOth1153BP1NA19434	57	24	0	632	632	1	
HsOth1153	INS	INSHsOth1153BP2NA19434	23	14	0	577	577	0.912974683544304	
HsOth1153	REF	REFHsOth1153BP0HG38	170	145	8946	0	8946	1	
HsOth1216	INS	INSHsOth1216BP1HG02818	15	0	0	399	399	1	allFiltered
HsOth1216	INS	INSHsOth1216BP2HG02818	5	0	0	318	318	0.796992481203007	allFiltered
HsOth1216	REF	REFHsOth1216BP0HG38	276	209	12377	0	12377	1	
HsOth1225	INS	INSHsOth1225BP1NA18552	115	86	0	1935	1935	0.7821341956346	
HsOth1225	INS	INSHsOth1225BP2NA18552	119	99	0	2474	2474	1	
HsOth1225	REF	REFHsOth1225BP0HG38	195	146	9684	0	9684	1	
HsOth1240	INS	INSHsOth1240BP1CHM13	21	0	0	291	291	0.923809523809524	allFiltered
HsOth1240	INS	INSHsOth1240BP2CHM13	25	0	0	315	315	1	allFiltered
HsOth1240	REF	REFHsOth1240BP0HG38	260	189	10381	0	10381	1	
HsOth1269	INS	INSHsOth1269BP1NA19921	54	38	0	709	709	1	
HsOth1269	INS	INSHsOth1269BP2NA19921	67	27	0	650	650	0.916784203102962	
HsOth1269	REF	REFHsOth1269BP0HG38	226	182	11260	0	11260	1	
HsOth1275	INS	INSHsOth1275BP1KOREF	94	78	0	858	858	1	
HsOth1275	INS	INSHsOth1275BP2KOREF	63	38	0	550	550	0.641025641025641	
HsOth1275	REF	REFHsOth1275BP0HG38	214	162	11020	0	11020	1	
HsOth1306	DEL	DELHsOth1306BP0HG02818	82	76	0	510	510	1	
HsOth1306	REF	REFHsOth1306BP1HG38	514	402	18702	0	18702	0.872376154492024	
HsOth1306	REF	REFHsOth1306BP2HG38	360	308	21438	0	21438	1	
HsOth1313	INS	INSHsOth1313BP1CHM13	145	108	0	3900	3900	0.972326103216156	
HsOth1313	INS	INSHsOth1313BP2CHM13	131	106	0	4011	4011	1	
HsOth1313	REF	REFHsOth1313BP0HG38	180	129	9015	0	9015	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	6	0	0	497	497	1	allFiltered
HsOth1329	INS	INSHsOth1329BP2HG02818	9	0	0	270	270	0.543259557344064	allFiltered
HsOth1329	REF	REFHsOth1329BP0HG38	333	242	0	13960	0	NA	emptyRef,failedQC,errorMatches
HsOth1376	INS	INSHsOth1376BP1NA19129	44	16	0	586	586	1	
HsOth1376	INS	INSHsOth1376BP2NA19129	62	27	0	447	447	0.762798634812287	
HsOth1376	REF	REFHsOth1376BP0HG38	237	169	10765	27	10765	1	errorMatches
HsOth1408	INS	INSHsOth1408BP1HG03486	13	0	0	592	592	1	allFiltered
HsOth1408	INS	INSHsOth1408BP2HG03486	8	0	0	232	232	0.391891891891892	allFiltered
HsOth1408	REF	REFHsOth1408BP0HG38	235	180	9849	0	9849	1	
HsOth1411	INS	INSHsOth1411BP1CHM13	101	34	162	5582	5582	1	errorMatches
HsOth1411	INS	INSHsOth1411BP2CHM13	135	67	2615	3393	3393	0.607846649946256	errorMatches
HsOth1411	REF	REFHsOth1411BP0HG38	250	170	7722	5	7722	1	errorMatches
HsOth1414	INS	INSHsOth1414BP1CHM1	12	0	0	996	996	1	allFiltered
HsOth1414	INS	INSHsOth1414BP2CHM1	12	0	0	930	930	0.933734939759036	allFiltered
HsOth1414	REF	REFHsOth1414BP0HG38	277	223	12050	8	12050	1	errorMatches
HsOth1422	INS	INSHsOth1422BP1CHM1	204	158	0	7719	7719	0.989234909650135	
HsOth1422	INS	INSHsOth1422BP2CHM1	141	112	0	7803	7803	1	
HsOth1422	REF	REFHsOth1422BP0HG38	124	86	6288	0	6288	1	
HsOth1425	INS	INSHsOth1425BP1UNKN	10	0	0	133	133	1	allFiltered
HsOth1425	INS	INSHsOth1425BP2UNKN	23	0	0	98	98	0.736842105263158	allFiltered
HsOth1425	REF	REFHsOth1425BP0HG38	231	163	10648	0	10648	1	
HsOth1428	INS	INSHsOth1428BP1NA19434	92	68	0	3651	3651	0.857042253521127	
HsOth1428	INS	INSHsOth1428BP2NA19434	103	56	0	4260	4260	1	
HsOth1428	REF	REFHsOth1428BP1HG38	172	126	7520	2	7520	0.781461082822405	errorMatches
HsOth1428	REF	REFHsOth1428BP2HG38	201	144	9623	0	9623	1	
HsOth1432	INS	INSHsOth1432BP1NA19068	38	0	0	827	827	1	allFiltered
HsOth1432	INS	INSHsOth1432BP2NA19068	8	0	0	721	721	0.871825876662636	allFiltered
HsOth1432	REF	REFHsOth1432BP1HG38	234	179	10890	0	10890	0.947533281127643	
HsOth1432	REF	REFHsOth1432BP2HG38	259	194	11493	0	11493	1	
HsOth1454	INS	INSHsOth1454BP1AK1	98	72	0	4626	4626	0.85873398923334	
HsOth1454	INS	INSHsOth1454BP2AK1	118	81	0	5387	5387	1	
HsOth1454	REF	REFHsOth1454BP1HG38	217	168	10909	46	10909	1	errorMatches
HsOth1454	REF	REFHsOth1454BP2HG38	204	154	9055	2	9055	0.830048583738198	errorMatches
HsOth1468	INS	INSHsOth1468BP1HG02818	25	0	0	39	39	1	allFiltered
HsOth1468	INS	INSHsOth1468BP2HG02818	20	0	0	21	21	0.538461538461538	allFiltered
HsOth1468	REF	REFHsOth1468BP0HG38	307	223	12851	0	12851	1	
HsOth1471	INS	INSHsOth1471BP1HG02623	21	0	0	394	394	0.86784140969163	allFiltered
HsOth1471	INS	INSHsOth1471BP2HG02623	17	0	0	454	454	1	allFiltered
HsOth1471	REF	REFHsOth1471BP0HG38	279	210	12326	0	12326	1	
HsOth1484	INS	INSHsOth1484BP1CHM1	24	22	0	889	889	0.912731006160164	
HsOth1484	INS	INSHsOth1484BP2CHM1	21	17	0	974	974	1	
HsOth1484	REF	REFHsOth1484BP0HG38	248	185	10200	0	10200	1	
HsOth1497	INS	INSHsOth1497BP1HG00250	28	0	0	1233	1233	0.891540130151844	allFiltered
HsOth1497	INS	INSHsOth1497BP2HG00250	4	0	0	1383	1383	1	allFiltered
HsOth1497	REF	REFHsOth1497BP0HG38	297	215	12592	0	12592	1	
HsOth1511	INS	INSHsOth1511BP1CMT001	117	80	0	1921	1921	1	
HsOth1511	INS	INSHsOth1511BP2CMT001	114	85	0	1733	1733	0.902134305049453	
HsOth1511	REF	REFHsOth1511BP0HG38	193	148	11215	0	11215	1	
HsOth1579	INS	INSHsOth1579BP1CMT001	31	24	0	814	814	0.784200385356455	
HsOth1579	INS	INSHsOth1579BP2CMT001	35	24	0	1038	1038	1	
HsOth1579	REF	REFHsOth1579BP0HG38	229	171	10500	6	10500	1	errorMatches
HsOth1614	INS	INSHsOth1614BP1HG02623	66	0	0	1274	1274	1	allFiltered
HsOth1614	INS	INSHsOth1614BP2HG02623	14	0	0	1248	1248	0.979591836734694	allFiltered
HsOth1614	REF	REFHsOth1614BP0HG38	516	374	21196	0	21196	1	
HsOth1637	INS	INSHsOth1637BP1HG03486	15	0	0	353	353	1	allFiltered
HsOth1637	INS	INSHsOth1637BP2HG03486	20	0	0	337	337	0.954674220963173	allFiltered
HsOth1637	REF	REFHsOth1637BP1HG38	236	180	9981	14	9981	1	errorMatches
HsOth1637	REF	REFHsOth1637BP2HG38	223	147	9608	0	9608	0.962628995090672	
HsOth1667	INS	INSHsOth1667BP1AK1	42	19	0	3732	3732	0.933700275206405	
HsOth1667	INS	INSHsOth1667BP2AK1	49	34	0	3997	3997	1	
HsOth1667	REF	REFHsOth1667BP1ALT	0	0	0	0	0	0	emptyRef,failedDetection
HsOth1667	REF	REFHsOth1667BP1HG38	195	155	8128	0	8128	0.94412823789058	
HsOth1667	REF	REFHsOth1667BP2HG38	192	131	8609	0	8609	1	
HsOth1681	INS	INSHsOth1681BP1NA19440	23	0	0	407	407	0.98547215496368	allFiltered
HsOth1681	INS	INSHsOth1681BP2NA19440	14	0	0	413	413	1	allFiltered
HsOth1681	REF	REFHsOth1681BP1HG38	234	171	9751	276	9751	0.926548840744964	errorMatches
HsOth1681	REF	REFHsOth1681BP2HG38	246	180	10524	2	10524	1	errorMatches
HsOth1700	INS	INSHsOth1700BP1Reads	20	0	0	262	262	1	allFiltered
HsOth1700	INS	INSHsOth1700BP2Reads	36	0	0	236	236	0.900763358778626	allFiltered
HsOth1700	REF	REFHsOth1700BP0HG38	292	220	12871	0	12871	1	
HsOth1751	INS	INSHsOth1751BP1HG00268	90	60	0	1120	1120	1	
HsOth1751	INS	INSHsOth1751BP2HG00268	72	32	0	737	737	0.658035714285714	
HsOth1751	REF	REFHsOth1751BP0HG38	211	153	10936	0	10936	1	
HsOth1794	INS	INSHsOth1794BP1NA19434	23	15	79	818	818	1	errorMatches
HsOth1794	REF	REFHsOth1794BP0HG38	264	189	10340	0	10340	1	
HsOth1853	INS	INSHsOth1853BP1CHM13	0	0	0	0	0	0	emptyAlt,failedDetection
HsOth1853	INS	INSHsOth1853BP2CHM13	127	100	0	6079	6079	1	
HsOth1853	REF	REFHsOth1853BP0HG38	179	120	6662	0	6662	1	
HsOth1856	INS	INSHsOth1856BP1NA12878	106	63	0	3446	3446	0.366751809280545	
HsOth1856	INS	INSHsOth1856BP2NA12878	215	172	0	9396	9396	1	
HsOth1856	REF	REFHsOth1856BP0HG38	64	20	2649	0	2649	1	
HsOth1857	INS	INSHsOth1857BP1CHM13	150	134	0	7142	7142	1	
HsOth1857	INS	INSHsOth1857BP2CHM13	164	125	0	6911	6911	0.967656118734248	
HsOth1857	REF	REFHsOth1857BP0HG38	181	130	7357	0	7357	1	
HsOth1858	INS	INSHsOth1858BP1HG03486	1	0	0	168	168	0.122717311906501	allFiltered
HsOth1858	INS	INSHsOth1858BP2HG03486	17	0	0	1369	1369	1	allFiltered
HsOth1858	REF	REFHsOth1858BP0CHM13	123	80	3739	525	3739	1	errorMatches
HsOth1865	INS	INSHsOth1865BP1NA12878	14	0	0	47	47	0.618421052631579	allFiltered
HsOth1865	INS	INSHsOth1865BP2NA12878	39	0	0	76	76	1	allFiltered
HsOth1865	REF	REFHsOth1865BP0HG38	244	183	8245	0	8245	1	
