inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv1838	INV	INVHsInv1838BP1YH	3673	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1838	INV	INVHsInv1838BP2YH	2198	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1838	STD	STDHsInv1838BP1HG38	618	2	2	0	2	1	
HsInv1838	STD	STDHsInv1838BP2HG38	5955	2	2	0	2	1	
HsInv1848	INV	INVHsInv1848BP1NA19129	101	0	0	0	0	0	emptyAlt,allFiltered
HsInv1848	INV	INVHsInv1848BP2NA19129	1775	100	7	93	93	1	errorMatches
HsInv1848	STD	STDHsInv1848BP1HG38	116	5	5	0	5	1	
HsInv1848	STD	STDHsInv1848BP2HG38	1429	22	3	19	2	0.4	errorMatches
HsInv1867	INV	INVHsInv1867BP1NA12878	5918	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1867	INV	INVHsInv1867BP2NA12878	57	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1867	STD	STDHsInv1867BP1HG38	3962	15	7	8	7	0.318181818181818	errorMatches
HsInv1867	STD	STDHsInv1867BP2HG38	129	23	22	1	22	1	errorMatches
HsInv1868	INV	INVHsInv1868BP1CHM13	43	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1868	INV	INVHsInv1868BP2CHM13	35	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1868	STD	STDHsInv1868BP1HG38	581	15	15	0	15	1	
HsInv1868	STD	STDHsInv1868BP2HG38	59	6	6	0	6	0.4	
HsInv1874	INV	INVHsInv1874BP1CHM13	265	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1874	STD	STDHsInv1874BP1HG38	122	0	0	0	0	NA	emptyRef,allFiltered
HsInv1875	INV	INVHsInv1875BP1CHM13	300	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1875	INV	INVHsInv1875BP2CHM13	193	0	0	0	0	NA	emptyAlt,allFiltered
HsInv1875	STD	STDHsInv1875BP1HG38	943	15	15	0	15	1	
HsInv1875	STD	STDHsInv1875BP2HG38	1404	2	4	0	2	0.133333333333333	
HsOta1141	INS	INSHsOta1141BP1HG04217	358	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1141	INS	INSHsOta1141BP1HG04217	358	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1141	INS	INSHsOta1141BP2HG04217	555	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1141	INS	INSHsOta1141BP2HG04217	555	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1141	REF	REFHsOta1141BP0HG38	110	23	23	0	23	1	
HsOta1141	REF	REFHsOta1141BP0HG38	110	23	23	0	23	1	
HsOta1874	ANC	ANCHsOta1874BP1AK1	224	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	ANC	ANCHsOta1874BP1AK1	224	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	ANC	ANCHsOta1874BP2AK1	1625	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	ANC	ANCHsOta1874BP2AK1	1625	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	INS	INSHsOta1874BP1CHM13	131	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	INS	INSHsOta1874BP1CHM13	131	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	INS	INSHsOta1874BP2CHM13	132	0	0	0	0	NA	emptyAlt,allFiltered
HsOta1874	INS	INSHsOta1874BP2CHM13	132	0	0	0	0	NA	emptyAlt,allFiltered
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	37	0	0	0	0	NA	emptyAlt,allFiltered
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	37	0	0	0	0	NA	emptyAlt,allFiltered
HsOtb1141	REF	REFHsOtb1141BP3HG38	223	7	7	0	7	0.875	
HsOtb1141	REF	REFHsOtb1141BP3HG38	223	7	7	0	7	0.875	
HsOtb1141	REF	REFHsOtb1141BP4HG38	1032	8	8	0	8	1	
HsOtb1141	REF	REFHsOtb1141BP4HG38	1032	8	8	0	8	1	
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	34	0	0	0	0	NA	emptyAlt,allFiltered
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	34	0	0	0	0	NA	emptyAlt,allFiltered
HsOtb1874	REF	REFHsOtb1874BP3HG38	51	0	0	0	0	NA	emptyRef,allFiltered
HsOtb1874	REF	REFHsOtb1874BP3HG38	51	0	0	0	0	NA	emptyRef,allFiltered
HsOth0154	INS	INSHsOth0154BP1AK1	337	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0154	INS	INSHsOth0154BP1AK1	337	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0154	INS	INSHsOth0154BP2AK1	311	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0154	INS	INSHsOth0154BP2AK1	311	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0154	REF	REFHsOth0154BP0HG38	140	14	14	0	14	1	
HsOth0154	REF	REFHsOth0154BP0HG38	140	14	14	0	14	1	
HsOth0170	INS	INSHsOth0170BP1aNA12156	66	0	0	0	0	0	emptyAlt,allFiltered
HsOth0170	INS	INSHsOth0170BP1aNA12156	66	0	0	0	0	0	emptyAlt,allFiltered
HsOth0170	INS	INSHsOth0170BP1bNA19129	32	0	0	0	0	0	emptyAlt,allFiltered
HsOth0170	INS	INSHsOth0170BP1bNA19129	32	0	0	0	0	0	emptyAlt,allFiltered
HsOth0170	INS	INSHsOth0170BP2NA12156	166	1	0	1	1	1	
HsOth0170	INS	INSHsOth0170BP2NA12156	166	1	0	1	1	1	
HsOth0170	REF	REFHsOth0170BP0HG38	28	0	0	0	0	NA	emptyRef,allFiltered
HsOth0170	REF	REFHsOth0170BP0HG38	28	0	0	0	0	NA	emptyRef,allFiltered
HsOth0171	INS	INSHsOth0171BP1NA12878	247	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0171	INS	INSHsOth0171BP1NA12878	247	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0171	INS	INSHsOth0171BP2NA12878	151	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0171	INS	INSHsOth0171BP2NA12878	151	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0171	REF	REFHsOth0171BP0HG38	70	20	20	0	20	1	
HsOth0171	REF	REFHsOth0171BP0HG38	70	20	20	0	20	1	
HsOth0178	INS	INSHsOth0178BP1UNKN	205	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0178	INS	INSHsOth0178BP1UNKN	205	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0178	INS	INSHsOth0178BP2UNKN	174	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0178	INS	INSHsOth0178BP2UNKN	174	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0178	REF	REFHsOth0178BP0HG38	82	16	16	0	16	1	
HsOth0178	REF	REFHsOth0178BP0HG38	82	16	16	0	16	1	
HsOth0182	INS	INSHsOth0182BP1NA12878	759	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0182	INS	INSHsOth0182BP1NA12878	759	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0182	INS	INSHsOth0182BP2NA12878	296	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0182	INS	INSHsOth0182BP2NA12878	296	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0182	REF	REFHsOth0182BP0HG38	98	0	0	0	0	NA	emptyRef,allFiltered
HsOth0182	REF	REFHsOth0182BP0HG38	98	0	0	0	0	NA	emptyRef,allFiltered
HsOth0186	INS	INSHsOth0186BP1NA19434	162	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0186	INS	INSHsOth0186BP1NA19434	162	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0186	INS	INSHsOth0186BP2NA19434	553	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0186	INS	INSHsOth0186BP2NA19434	553	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0186	REF	REFHsOth0186BP0HG38	49	12	12	0	12	1	
HsOth0186	REF	REFHsOth0186BP0HG38	49	12	12	0	12	1	
HsOth0190	INS	INSHsOth0190BP1CHM13	38	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0190	INS	INSHsOth0190BP1CHM13	38	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0190	INS	INSHsOth0190BP2CHM13	31	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0190	INS	INSHsOth0190BP2CHM13	31	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0190	REF	REFHsOth0190BP0HG38	59	21	21	0	21	1	
HsOth0190	REF	REFHsOth0190BP0HG38	59	21	21	0	21	1	
HsOth0211	INS	INSHsOth0211BP1HX1	18	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0211	INS	INSHsOth0211BP1HX1	18	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0211	INS	INSHsOth0211BP2HX1	54	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0211	INS	INSHsOth0211BP2HX1	54	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0211	REF	REFHsOth0211BP0HG38	96	14	14	0	0	NA	failedQC
HsOth0211	REF	REFHsOth0211BP0HG38	96	14	14	0	0	NA	failedQC
HsOth0224	INS	INSHsOth0224BP1CHM13	211	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0224	INS	INSHsOth0224BP1CHM13	211	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0224	INS	INSHsOth0224BP2CHM13	123	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0224	INS	INSHsOth0224BP2CHM13	123	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0224	REF	REFHsOth0224BP0HG38	91	15	15	0	15	1	
HsOth0224	REF	REFHsOth0224BP0HG38	91	15	15	0	15	1	
HsOth0310	INS	INSHsOth0310BP1CHM13	71	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0310	INS	INSHsOth0310BP1CHM13	71	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0310	INS	INSHsOth0310BP2CHM13	208	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0310	INS	INSHsOth0310BP2CHM13	208	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0310	REF	REFHsOth0310BP0HG38	98	14	14	0	14	1	
HsOth0310	REF	REFHsOth0310BP0HG38	98	14	14	0	14	1	
HsOth0335	INS	INSHsOth0335BP1NA18555	1455	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0335	INS	INSHsOth0335BP1NA18555	1455	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0335	INS	INSHsOth0335BP2NA18555	738	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0335	INS	INSHsOth0335BP2NA18555	738	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0335	REF	REFHsOth0335BP0HG38	1560	28	3	25	3	1	errorMatches
HsOth0335	REF	REFHsOth0335BP0HG38	1560	28	3	25	3	1	errorMatches
HsOth0463	INS	INSHsOth0463BP1YH	308	1	0	1	1	1	
HsOth0463	INS	INSHsOth0463BP1YH	308	1	0	1	1	1	
HsOth0463	INS	INSHsOth0463BP2YH	1355	0	0	0	0	0	emptyAlt,allFiltered
HsOth0463	INS	INSHsOth0463BP2YH	1355	0	0	0	0	0	emptyAlt,allFiltered
HsOth0463	REF	REFHsOth0463BP0HG38	52	2	2	0	2	1	
HsOth0463	REF	REFHsOth0463BP0HG38	52	2	2	0	2	1	
HsOth0574	INS	INSHsOth0574BP1CHM13	1814	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0574	INS	INSHsOth0574BP1CHM13	1814	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0574	INS	INSHsOth0574BP2CHM13	264	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0574	INS	INSHsOth0574BP2CHM13	264	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0574	REF	REFHsOth0574BP0HG38	131	12	12	0	12	1	
HsOth0574	REF	REFHsOth0574BP0HG38	131	12	12	0	12	1	
HsOth0589	INS	INSHsOth0589BP1Han1	198	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0589	INS	INSHsOth0589BP1Han1	198	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0589	INS	INSHsOth0589BP2Han1	601	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0589	INS	INSHsOth0589BP2Han1	601	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0589	REF	REFHsOth0589BP0HG38	205	22	11	11	10	1	errorMatches
HsOth0589	REF	REFHsOth0589BP0HG38	205	22	11	11	10	1	errorMatches
HsOth0612	INS	INSHsOth0612BP1AK1	157	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0612	INS	INSHsOth0612BP1AK1	157	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0612	INS	INSHsOth0612BP2AK1	277	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0612	INS	INSHsOth0612BP2AK1	277	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0612	REF	REFHsOth0612BP0HG38	96	16	16	0	16	1	
HsOth0612	REF	REFHsOth0612BP0HG38	96	16	16	0	16	1	
HsOth0968	INS	INSHsOth0968BP1NA18555	2437	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0968	INS	INSHsOth0968BP1NA18555	2437	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0968	INS	INSHsOth0968BP2NA18555	2067	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0968	INS	INSHsOth0968BP2NA18555	2067	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0968	REF	REFHsOth0968BP0HG38	198	14	14	0	14	1	
HsOth0968	REF	REFHsOth0968BP0HG38	198	14	14	0	14	1	
HsOth0987	INS	INSHsOth0987BP1NA12878	21	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0987	INS	INSHsOth0987BP1NA12878	21	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0987	INS	INSHsOth0987BP2NA12878	45	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0987	INS	INSHsOth0987BP2NA12878	45	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0987	REF	REFHsOth0987BP0HG38	375	9	7	2	7	1	errorMatches
HsOth0987	REF	REFHsOth0987BP0HG38	375	9	7	2	7	1	errorMatches
HsOth0997	INS	INSHsOth0997BP1CHM1	214	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0997	INS	INSHsOth0997BP1CHM1	214	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0997	INS	INSHsOth0997BP2CHM1	1254	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0997	INS	INSHsOth0997BP2CHM1	1254	0	0	0	0	NA	emptyAlt,allFiltered
HsOth0997	REF	REFHsOth0997BP0HG38	118	12	12	0	11	1	
HsOth0997	REF	REFHsOth0997BP0HG38	118	12	12	0	11	1	
HsOth1004	INS	INSHsOth1004BP1NA12878	130	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1004	INS	INSHsOth1004BP1NA12878	130	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1004	INS	INSHsOth1004BP2NA12878	970	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1004	INS	INSHsOth1004BP2NA12878	970	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1004	REF	REFHsOth1004BP0HG38	652	14	14	0	14	1	
HsOth1004	REF	REFHsOth1004BP0HG38	652	14	14	0	14	1	
HsOth1013	INS	INSHsOth1013BP1NA12878	69	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1013	INS	INSHsOth1013BP1NA12878	69	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1013	INS	INSHsOth1013BP2NA12878	141	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1013	INS	INSHsOth1013BP2NA12878	141	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1013	REF	REFHsOth1013BP0HG38	364	13	13	0	13	1	
HsOth1013	REF	REFHsOth1013BP0HG38	364	13	13	0	13	1	
HsOth1112	INS	INSHsOth1112BP1NA12156	55	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1112	INS	INSHsOth1112BP1NA12156	55	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1112	INS	INSHsOth1112BP2NA12156	239	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1112	INS	INSHsOth1112BP2NA12156	239	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1112	REF	REFHsOth1112BP0HG38	78	7	7	0	7	1	
HsOth1112	REF	REFHsOth1112BP0HG38	78	7	7	0	7	1	
HsOth1122	DEL	DELHsOth1122BP0CHM1	46	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1122	DEL	DELHsOth1122BP0CHM1	46	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1122	REF	REFHsOth1122BP1HG18	276	8	8	0	8	0.421052631578947	
HsOth1122	REF	REFHsOth1122BP1HG18	276	8	8	0	8	0.421052631578947	
HsOth1122	REF	REFHsOth1122BP2HG18	115	19	19	0	19	1	
HsOth1122	REF	REFHsOth1122BP2HG18	115	19	19	0	19	1	
HsOth1130	INS	INSHsOth1130BP1AKv2	749	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1130	INS	INSHsOth1130BP1AKv2	749	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1130	INS	INSHsOth1130BP2AKv2	138	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1130	INS	INSHsOth1130BP2AKv2	138	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1130	REF	REFHsOth1130BP0HG38	74	22	22	0	22	1	
HsOth1130	REF	REFHsOth1130BP0HG38	74	22	22	0	22	1	
HsOth1146	INS	INSHsOth1146BP1NA19440	95	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	INS	INSHsOth1146BP1NA19440	95	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	INS	INSHsOth1146BP2NA19440	238	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	INS	INSHsOth1146BP2NA19440	238	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	INS	INSHsOth1146BP3NA19440	77	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	INS	INSHsOth1146BP3NA19440	77	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1146	REF	REFHsOth1146BP0HG38	51	22	22	0	22	1	
HsOth1146	REF	REFHsOth1146BP0HG38	51	22	22	0	22	1	
HsOth1153	INS	INSHsOth1153BP1NA19434	119	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1153	INS	INSHsOth1153BP1NA19434	119	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1153	INS	INSHsOth1153BP2NA19434	67	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1153	INS	INSHsOth1153BP2NA19434	67	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1153	REF	REFHsOth1153BP0HG38	40	3	3	0	3	1	
HsOth1153	REF	REFHsOth1153BP0HG38	40	3	3	0	3	1	
HsOth1216	INS	INSHsOth1216BP1HG02818	659	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1216	INS	INSHsOth1216BP1HG02818	659	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1216	INS	INSHsOth1216BP2HG02818	430	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1216	INS	INSHsOth1216BP2HG02818	430	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1216	REF	REFHsOth1216BP0HG38	2864	6	6	0	6	1	
HsOth1216	REF	REFHsOth1216BP0HG38	2864	6	6	0	6	1	
HsOth1225	INS	INSHsOth1225BP1NA18552	422	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1225	INS	INSHsOth1225BP1NA18552	422	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1225	INS	INSHsOth1225BP2NA18552	158	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1225	INS	INSHsOth1225BP2NA18552	158	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1225	REF	REFHsOth1225BP0HG38	134	6	6	0	6	1	
HsOth1225	REF	REFHsOth1225BP0HG38	134	6	6	0	6	1	
HsOth1240	INS	INSHsOth1240BP1CHM13	160	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1240	INS	INSHsOth1240BP1CHM13	160	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1240	INS	INSHsOth1240BP2CHM13	210	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1240	INS	INSHsOth1240BP2CHM13	210	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1240	REF	REFHsOth1240BP0HG38	80	13	13	0	13	1	
HsOth1240	REF	REFHsOth1240BP0HG38	80	13	13	0	13	1	
HsOth1269	INS	INSHsOth1269BP1NA19921	979	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1269	INS	INSHsOth1269BP1NA19921	979	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1269	INS	INSHsOth1269BP2NA19921	342	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1269	INS	INSHsOth1269BP2NA19921	342	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1269	REF	REFHsOth1269BP0HG38	69	10	10	0	10	1	
HsOth1269	REF	REFHsOth1269BP0HG38	69	10	10	0	10	1	
HsOth1275	INS	INSHsOth1275BP1KOREF	477	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1275	INS	INSHsOth1275BP1KOREF	477	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1275	INS	INSHsOth1275BP2KOREF	364	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1275	INS	INSHsOth1275BP2KOREF	364	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1275	REF	REFHsOth1275BP0HG38	70	6	6	0	6	1	
HsOth1275	REF	REFHsOth1275BP0HG38	70	6	6	0	6	1	
HsOth1306	DEL	DELHsOth1306BP0HG02818	39	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1306	DEL	DELHsOth1306BP0HG02818	39	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1306	REF	REFHsOth1306BP1HG38	231	25	25	0	25	1	
HsOth1306	REF	REFHsOth1306BP1HG38	231	25	25	0	25	1	
HsOth1306	REF	REFHsOth1306BP2HG38	274	5	5	0	5	0.2	
HsOth1306	REF	REFHsOth1306BP2HG38	274	5	5	0	5	0.2	
HsOth1313	INS	INSHsOth1313BP1CHM13	119	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1313	INS	INSHsOth1313BP1CHM13	119	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1313	INS	INSHsOth1313BP2CHM13	62	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1313	INS	INSHsOth1313BP2CHM13	62	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1313	REF	REFHsOth1313BP0HG38	90	9	9	0	9	1	
HsOth1313	REF	REFHsOth1313BP0HG38	90	9	9	0	9	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	1132	10	0	10	10	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	1132	10	0	10	10	1	
HsOth1329	INS	INSHsOth1329BP2HG02818	19019	0	0	0	0	0	emptyAlt,allFiltered
HsOth1329	INS	INSHsOth1329BP2HG02818	19019	0	0	0	0	0	emptyAlt,allFiltered
HsOth1329	REF	REFHsOth1329BP0HG38	549	0	0	0	0	NA	emptyRef,allFiltered
HsOth1329	REF	REFHsOth1329BP0HG38	549	0	0	0	0	NA	emptyRef,allFiltered
HsOth1376	INS	INSHsOth1376BP1NA19129	557	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1376	INS	INSHsOth1376BP1NA19129	557	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1376	INS	INSHsOth1376BP2NA19129	2023	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1376	INS	INSHsOth1376BP2NA19129	2023	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1376	REF	REFHsOth1376BP0HG38	183	20	20	0	20	1	
HsOth1376	REF	REFHsOth1376BP0HG38	183	20	20	0	20	1	
HsOth1408	INS	INSHsOth1408BP1HG03486	74	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1408	INS	INSHsOth1408BP1HG03486	74	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1408	INS	INSHsOth1408BP2HG03486	114	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1408	INS	INSHsOth1408BP2HG03486	114	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1408	REF	REFHsOth1408BP0HG38	48	6	6	0	6	1	
HsOth1408	REF	REFHsOth1408BP0HG38	48	6	6	0	6	1	
HsOth1411	INS	INSHsOth1411BP1CHM13	167	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1411	INS	INSHsOth1411BP1CHM13	167	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1411	INS	INSHsOth1411BP2CHM13	405	2	2	0	0	NA	emptyAlt,failedQC,errorMatches
HsOth1411	INS	INSHsOth1411BP2CHM13	405	2	2	0	0	NA	emptyAlt,failedQC,errorMatches
HsOth1411	REF	REFHsOth1411BP0HG38	348	12	12	0	12	1	
HsOth1411	REF	REFHsOth1411BP0HG38	348	12	12	0	12	1	
HsOth1414	INS	INSHsOth1414BP1CHM1	278	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1414	INS	INSHsOth1414BP1CHM1	278	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1414	INS	INSHsOth1414BP2CHM1	545	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1414	INS	INSHsOth1414BP2CHM1	545	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1414	REF	REFHsOth1414BP0HG38	694	29	12	17	12	1	errorMatches
HsOth1414	REF	REFHsOth1414BP0HG38	694	29	12	17	12	1	errorMatches
HsOth1422	INS	INSHsOth1422BP1CHM1	137	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1422	INS	INSHsOth1422BP1CHM1	137	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1422	INS	INSHsOth1422BP2CHM1	137	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1422	INS	INSHsOth1422BP2CHM1	137	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1422	REF	REFHsOth1422BP0HG38	67	12	12	0	12	1	
HsOth1422	REF	REFHsOth1422BP0HG38	67	12	12	0	12	1	
HsOth1425	INS	INSHsOth1425BP1UNKN	282	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1425	INS	INSHsOth1425BP1UNKN	282	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1425	INS	INSHsOth1425BP2UNKN	128	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1425	INS	INSHsOth1425BP2UNKN	128	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1425	REF	REFHsOth1425BP0HG38	33	8	8	0	8	1	
HsOth1425	REF	REFHsOth1425BP0HG38	33	8	8	0	8	1	
HsOth1428	INS	INSHsOth1428BP1NA19434	348	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1428	INS	INSHsOth1428BP1NA19434	348	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1428	INS	INSHsOth1428BP2NA19434	324	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1428	INS	INSHsOth1428BP2NA19434	324	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1428	REF	REFHsOth1428BP1HG38	241	22	22	0	22	1	
HsOth1428	REF	REFHsOth1428BP1HG38	241	22	22	0	22	1	
HsOth1428	REF	REFHsOth1428BP2HG38	267	6	6	0	6	0.272727272727273	
HsOth1428	REF	REFHsOth1428BP2HG38	267	6	6	0	6	0.272727272727273	
HsOth1432	INS	INSHsOth1432BP1NA19068	149	0	0	0	0	NA	emptyAlt,allFiltered
