inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv1875	INV	INVHsInv1875BP2CHM13	1403	64	0	64	64	0.955223880597015	
HsInv1875	STD	STDHsInv1875BP1HG38	2532	663	663	0	663	1	
HsInv1875	STD	STDHsInv1875BP2HG38	2787	581	571	10	571	0.861236802413273	errorMatches
HsOta1141	INS	INSHsOta1141BP1HG04217	5571	103	0	103	103	1	
HsOta1141	INS	INSHsOta1141BP2HG04217	4885	100	0	100	100	0.970873786407767	
HsOta1141	REF	REFHsOta1141BP0HG38	9738	3314	3314	0	3314	1	
HsOta1874	ANC	ANCHsOta1874BP1AK1	426	176	0	176	176	1	
HsOta1874	ANC	ANCHsOta1874BP2AK1	329	109	0	109	109	0.619318181818182	
HsOta1874	INS	INSHsOta1874BP1CHM13	8562	1763	0	1763	1763	0.912053802379721	
HsOta1874	INS	INSHsOta1874BP2CHM13	11357	1937	4	1933	1933	1	errorMatches
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	412	88	0	88	88	1	
HsOtb1141	REF	REFHsOtb1141BP3HG38	11517	3825	3823	2	3823	0.99015799015799	errorMatches
HsOtb1141	REF	REFHsOtb1141BP4HG38	10817	3861	3861	0	3861	1	
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	506	129	0	129	129	1	
HsOtb1874	REF	REFHsOtb1874BP3HG38	2601	971	971	0	971	1	
HsOth0154	INS	INSHsOth0154BP1AK1	6626	1313	0	1313	1313	1	
HsOth0154	INS	INSHsOth0154BP2AK1	5544	1162	0	1162	1162	0.884996191926885	
HsOth0154	REF	REFHsOth0154BP0HG38	2222	978	978	0	978	1	
HsOth0170	INS	INSHsOth0170BP1aNA12156	919	526	0	526	526	0.95985401459854	
HsOth0170	INS	INSHsOth0170BP1bNA19129	96	61	0	61	61	0.111313868613139	
HsOth0170	INS	INSHsOth0170BP2NA12156	3339	548	0	548	548	1	
HsOth0170	REF	REFHsOth0170BP0HG38	2405	1173	1173	0	1173	1	
HsOth0171	INS	INSHsOth0171BP1NA12878	3245	336	0	336	336	0.875	
HsOth0171	INS	INSHsOth0171BP2NA12878	3335	384	0	384	384	1	
HsOth0171	REF	REFHsOth0171BP0HG38	2474	1497	1497	0	1497	1	
HsOth0178	INS	INSHsOth0178BP1UNKN	268	110	0	110	110	0.733333333333333	
HsOth0178	INS	INSHsOth0178BP2UNKN	2492	150	0	150	150	1	
HsOth0178	REF	REFHsOth0178BP0HG38	3046	1351	1351	0	1351	1	
HsOth0182	INS	INSHsOth0182BP1NA12878	4674	978	0	978	978	0.901382488479263	
HsOth0182	INS	INSHsOth0182BP2NA12878	5457	1085	0	1085	1085	1	
HsOth0182	REF	REFHsOth0182BP0HG38	1403	814	814	0	814	1	
HsOth0186	INS	INSHsOth0186BP1NA19434	1658	71	0	71	71	1	
HsOth0186	INS	INSHsOth0186BP2NA19434	1753	64	0	64	64	0.901408450704225	
HsOth0186	REF	REFHsOth0186BP0HG38	2946	1670	1669	1	1669	1	errorMatches
HsOth0190	INS	INSHsOth0190BP1CHM13	1093	555	0	555	555	1	
HsOth0190	INS	INSHsOth0190BP2CHM13	1518	496	0	496	496	0.893693693693694	
HsOth0190	REF	REFHsOth0190BP0HG38	1591	892	892	0	892	1	
HsOth0211	INS	INSHsOth0211BP1HX1	797	444	0	444	444	1	
HsOth0211	INS	INSHsOth0211BP2HX1	1911	421	0	421	421	0.948198198198198	
HsOth0211	REF	REFHsOth0211BP0HG38	3071	1456	1455	1	0	NA	failedQC,errorMatches
HsOth0224	INS	INSHsOth0224BP1CHM13	3595	499	0	499	499	1	
HsOth0224	INS	INSHsOth0224BP2CHM13	3242	384	0	384	384	0.769539078156313	
HsOth0224	REF	REFHsOth0224BP0HG38	2750	1496	1496	0	1496	1	
HsOth0310	INS	INSHsOth0310BP1CHM13	2258	228	0	228	228	0.962025316455696	
HsOth0310	INS	INSHsOth0310BP2CHM13	2682	237	0	237	237	1	
HsOth0310	REF	REFHsOth0310BP0HG38	3599	1578	1577	1	1577	1	errorMatches
HsOth0335	INS	INSHsOth0335BP1NA18555	2	1	0	1	1	1	
HsOth0335	INS	INSHsOth0335BP2NA18555	1927	3	3	0	0	0	emptyAlt,failedQC,errorMatches
HsOth0335	REF	REFHsOth0335BP0HG38	1483	1119	1058	61	1058	1	errorMatches
HsOth0463	INS	INSHsOth0463BP1YH	4103	573	3	570	570	1	errorMatches
HsOth0463	INS	INSHsOth0463BP2YH	2532	339	20	319	319	0.559649122807018	errorMatches
HsOth0463	REF	REFHsOth0463BP0HG38	2043	785	782	3	782	1	errorMatches
HsOth0574	INS	INSHsOth0574BP1CHM13	3813	683	1	682	682	1	errorMatches
HsOth0574	INS	INSHsOth0574BP2CHM13	4311	838	168	670	670	0.982404692082111	errorMatches
HsOth0574	REF	REFHsOth0574BP0HG38	2411	1346	1339	7	1339	1	errorMatches
HsOth0589	INS	INSHsOth0589BP1Han1	4262	663	0	663	663	1	
HsOth0589	INS	INSHsOth0589BP2Han1	3964	566	0	566	566	0.85369532428356	
HsOth0589	REF	REFHsOth0589BP0HG38	2182	1314	1245	69	1245	1	errorMatches
HsOth0612	INS	INSHsOth0612BP1AK1	4063	207	0	207	207	1	
HsOth0612	INS	INSHsOth0612BP2AK1	2563	168	0	168	168	0.811594202898551	
HsOth0612	REF	REFHsOth0612BP0HG38	3009	1629	1629	0	1629	1	
HsOth0968	INS	INSHsOth0968BP1NA18555	2923	454	0	454	454	1	
HsOth0968	INS	INSHsOth0968BP2NA18555	3239	236	0	236	236	0.519823788546256	
HsOth0968	REF	REFHsOth0968BP0HG38	3102	1444	1444	0	1444	1	
HsOth0987	INS	INSHsOth0987BP1NA12878	784	438	43	395	395	0.736940298507463	errorMatches
HsOth0987	INS	INSHsOth0987BP2NA12878	1342	537	1	536	536	1	errorMatches
HsOth0987	REF	REFHsOth0987BP0HG38	2074	777	771	6	771	1	errorMatches
HsOth0997	INS	INSHsOth0997BP1CHM1	5254	795	0	795	795	1	
HsOth0997	INS	INSHsOth0997BP2CHM1	4268	788	0	788	788	0.991194968553459	
HsOth0997	REF	REFHsOth0997BP0HG38	2871	1174	1161	13	1161	1	errorMatches
HsOth1004	INS	INSHsOth1004BP1NA12878	5234	890	0	890	890	1	
HsOth1004	INS	INSHsOth1004BP2NA12878	6775	809	0	809	809	0.908988764044944	
HsOth1004	REF	REFHsOth1004BP0HG38	4081	1069	1069	0	1069	1	
HsOth1013	INS	INSHsOth1013BP1NA12878	2777	110	0	110	110	1	
HsOth1013	INS	INSHsOth1013BP2NA12878	3310	104	0	104	104	0.945454545454545	
HsOth1013	REF	REFHsOth1013BP0HG38	4982	1558	1558	0	1558	1	
HsOth1112	INS	INSHsOth1112BP1NA12156	1730	224	0	224	224	0.772413793103448	
HsOth1112	INS	INSHsOth1112BP2NA12156	1887	290	0	290	290	1	
HsOth1112	REF	REFHsOth1112BP0HG38	1833	955	948	7	948	1	errorMatches
HsOth1122	DEL	DELHsOth1122BP0CHM1	1805	988	0	988	988	1	
HsOth1122	REF	REFHsOth1122BP1HG18	1970	792	792	0	792	1	
HsOth1122	REF	REFHsOth1122BP2HG18	1475	497	497	0	497	0.627525252525252	
HsOth1130	INS	INSHsOth1130BP1AKv2	4149	528	0	528	528	0.798789712556732	
HsOth1130	INS	INSHsOth1130BP2AKv2	3774	661	0	661	661	1	
HsOth1130	REF	REFHsOth1130BP0HG38	1661	894	894	0	894	1	
HsOth1146	INS	INSHsOth1146BP1NA19440	70	51	0	51	51	1	
HsOth1146	INS	INSHsOth1146BP2NA19440	28	16	0	16	16	0.313725490196078	
HsOth1146	INS	INSHsOth1146BP3NA19440	145	51	0	51	51	1	
HsOth1146	REF	REFHsOth1146BP0HG38	2765	1172	1172	0	1172	1	
HsOth1153	INS	INSHsOth1153BP1NA19434	3199	38	0	38	38	0.863636363636364	
HsOth1153	INS	INSHsOth1153BP2NA19434	1682	44	0	44	44	1	
HsOth1153	REF	REFHsOth1153BP0HG38	1707	840	840	0	840	1	
HsOth1216	INS	INSHsOth1216BP1HG02818	423	20	0	20	20	1	
HsOth1216	INS	INSHsOth1216BP2HG02818	106	17	0	17	17	0.85	
HsOth1216	REF	REFHsOth1216BP0HG38	4213	1655	1655	0	1655	1	
HsOth1225	INS	INSHsOth1225BP1NA18552	2457	159	0	159	159	1	
HsOth1225	INS	INSHsOth1225BP2NA18552	1972	159	0	159	159	1	
HsOth1225	REF	REFHsOth1225BP0HG38	2602	1462	1462	0	1462	1	
HsOth1240	INS	INSHsOth1240BP1CHM13	1854	31	0	31	31	0.96875	
HsOth1240	INS	INSHsOth1240BP2CHM13	1752	32	0	32	32	1	
HsOth1240	REF	REFHsOth1240BP0HG38	4475	1814	1813	1	1813	1	errorMatches
HsOth1269	INS	INSHsOth1269BP1NA19921	1415	79	0	79	79	1	
HsOth1269	INS	INSHsOth1269BP2NA19921	1933	69	0	69	69	0.873417721518987	
HsOth1269	REF	REFHsOth1269BP0HG38	3371	2022	2022	0	2022	1	
HsOth1275	INS	INSHsOth1275BP1KOREF	1243	75	0	75	75	0.833333333333333	
HsOth1275	INS	INSHsOth1275BP2KOREF	2394	90	0	90	90	1	
HsOth1275	REF	REFHsOth1275BP0HG38	2801	1843	1843	0	1843	1	
HsOth1306	DEL	DELHsOth1306BP0HG02818	263	28	0	28	28	1	
HsOth1306	REF	REFHsOth1306BP1HG38	9303	3280	3280	0	3280	0.940097449125824	
HsOth1306	REF	REFHsOth1306BP2HG38	8954	3490	3489	1	3489	1	errorMatches
HsOth1313	INS	INSHsOth1313BP1CHM13	3022	428	0	428	428	0.946902654867257	
HsOth1313	INS	INSHsOth1313BP2CHM13	3104	452	0	452	452	1	
HsOth1313	REF	REFHsOth1313BP0HG38	3086	1693	1693	0	1693	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	1730	21	0	21	21	1	
HsOth1329	INS	INSHsOth1329BP2HG02818	1161	15	0	15	15	0.714285714285714	
HsOth1329	REF	REFHsOth1329BP0HG38	3964	1599	1598	1	1598	1	errorMatches
HsOth1376	INS	INSHsOth1376BP1NA19129	3305	48	0	48	48	1	
HsOth1376	INS	INSHsOth1376BP2NA19129	2650	48	0	48	48	1	
HsOth1376	REF	REFHsOth1376BP0HG38	6750	2003	1980	23	1980	1	errorMatches
HsOth1408	INS	INSHsOth1408BP1HG03486	2047	69	0	69	69	1	
HsOth1408	INS	INSHsOth1408BP2HG03486	2837	36	0	36	36	0.521739130434783	
HsOth1408	REF	REFHsOth1408BP0HG38	3197	1618	1618	0	1618	1	
HsOth1411	INS	INSHsOth1411BP1CHM13	4350	422	5	417	417	0.969767441860465	errorMatches
HsOth1411	INS	INSHsOth1411BP2CHM13	5115	970	540	430	430	1	errorMatches
HsOth1411	REF	REFHsOth1411BP0HG38	2438	1205	1194	11	1194	1	errorMatches
HsOth1414	INS	INSHsOth1414BP1CHM1	2431	99	0	99	99	1	
HsOth1414	INS	INSHsOth1414BP2CHM1	2458	73	0	73	73	0.737373737373737	
HsOth1414	REF	REFHsOth1414BP0HG38	2334	1344	1294	50	1294	1	errorMatches
HsOth1422	INS	INSHsOth1422BP1CHM1	5098	773	0	773	773	1	
HsOth1422	INS	INSHsOth1422BP2CHM1	3477	599	0	599	599	0.77490297542044	
HsOth1422	REF	REFHsOth1422BP0HG38	1908	917	917	0	917	1	
HsOth1425	INS	INSHsOth1425BP1UNKN	2003	11	0	11	11	0.916666666666667	
HsOth1425	INS	INSHsOth1425BP2UNKN	2332	12	0	12	12	1	
HsOth1425	REF	REFHsOth1425BP0HG38	3551	1990	1990	0	1990	1	
HsOth1428	INS	INSHsOth1428BP1NA19434	2839	303	0	303	303	0.97741935483871	
HsOth1428	INS	INSHsOth1428BP2NA19434	5555	310	0	310	310	1	
HsOth1428	REF	REFHsOth1428BP1HG38	3983	1369	1348	21	1348	0.865767501605652	errorMatches
HsOth1428	REF	REFHsOth1428BP2HG38	5619	1557	1557	0	1557	1	
HsOth1432	INS	INSHsOth1432BP1NA19068	2140	47	0	47	47	0.810344827586207	
HsOth1432	INS	INSHsOth1432BP2NA19068	2160	58	0	58	58	1	
HsOth1432	REF	REFHsOth1432BP1HG38	5613	2040	2039	1	2039	1	errorMatches
HsOth1432	REF	REFHsOth1432BP2HG38	5376	1943	1943	0	1943	0.952918097106425	
HsOth1454	INS	INSHsOth1454BP1AK1	3192	385	0	385	385	0.813953488372093	
HsOth1454	INS	INSHsOth1454BP2AK1	3907	473	0	473	473	1	
HsOth1454	REF	REFHsOth1454BP1HG38	3771	1325	1266	59	1264	0.887640449438202	errorMatches
HsOth1454	REF	REFHsOth1454BP2HG38	3500	1431	1424	7	1424	1	errorMatches
HsOth1468	INS	INSHsOth1468BP1HG02818	2512	8	0	8	8	1	
HsOth1468	INS	INSHsOth1468BP2HG02818	2976	5	0	5	5	0.625	
HsOth1468	REF	REFHsOth1468BP0HG38	4380	1801	1801	0	1801	1	
HsOth1471	INS	INSHsOth1471BP1HG02623	1409	31	0	31	31	1	
HsOth1471	INS	INSHsOth1471BP2HG02623	1372	27	0	27	27	0.870967741935484	
HsOth1471	REF	REFHsOth1471BP0HG38	4235	1808	1808	0	1808	1	
HsOth1484	INS	INSHsOth1484BP1CHM1	1356	95	0	95	95	0.913461538461538	
HsOth1484	INS	INSHsOth1484BP2CHM1	2390	104	0	104	104	1	
HsOth1484	REF	REFHsOth1484BP0HG38	3059	1789	1789	0	1789	1	
HsOth1497	INS	INSHsOth1497BP1HG00250	2039	112	0	112	112	0.736842105263158	
HsOth1497	INS	INSHsOth1497BP2HG00250	1854	152	0	152	152	1	
HsOth1497	REF	REFHsOth1497BP0HG38	4956	2305	2305	0	2305	1	
HsOth1511	INS	INSHsOth1511BP1CMT001	2058	142	0	142	142	1	
HsOth1511	INS	INSHsOth1511BP2CMT001	2307	131	0	131	131	0.922535211267606	
HsOth1511	REF	REFHsOth1511BP0HG38	2558	1481	1481	0	1481	1	
HsOth1579	INS	INSHsOth1579BP1CMT001	2069	53	0	53	53	0.828125	
HsOth1579	INS	INSHsOth1579BP2CMT001	1888	64	0	64	64	1	
HsOth1579	REF	REFHsOth1579BP0HG38	2305	1401	1397	4	1397	1	errorMatches
HsOth1614	INS	INSHsOth1614BP1HG02623	5028	99	0	99	99	0.853448275862069	
HsOth1614	INS	INSHsOth1614BP2HG02623	3665	116	0	116	116	1	
HsOth1614	REF	REFHsOth1614BP0HG38	9406	3702	3702	0	3702	1	
HsOth1637	INS	INSHsOth1637BP1HG03486	2006	21	0	21	21	0.807692307692308	
HsOth1637	INS	INSHsOth1637BP2HG03486	1700	26	0	26	26	1	
HsOth1637	REF	REFHsOth1637BP1HG38	3258	1201	1186	15	1185	0.827513966480447	errorMatches
HsOth1637	REF	REFHsOth1637BP2HG38	4109	1432	1432	0	1432	1	
HsOth1667	INS	INSHsOth1667BP1AK1	3347	411	0	411	411	0.978571428571429	
HsOth1667	INS	INSHsOth1667BP2AK1	3326	420	0	420	420	1	
HsOth1667	REF	REFHsOth1667BP1ALT	0	0	0	0	0	0	emptyRef,failedDetection
HsOth1667	REF	REFHsOth1667BP1HG38	3057	1372	1372	0	1372	0.985632183908046	
HsOth1667	REF	REFHsOth1667BP2HG38	3961	1392	1392	0	1392	1	
HsOth1681	INS	INSHsOth1681BP1NA19440	1352	38	0	38	38	1	
HsOth1681	INS	INSHsOth1681BP2NA19440	1308	34	0	34	34	0.894736842105263	
HsOth1681	REF	REFHsOth1681BP1HG38	5217	1800	1113	687	1111	0.718164188752424	errorMatches
HsOth1681	REF	REFHsOth1681BP2HG38	4421	1557	1547	10	1547	1	errorMatches
HsOth1700	INS	INSHsOth1700BP1Reads	1982	24	0	24	24	0.827586206896552	
HsOth1700	INS	INSHsOth1700BP2Reads	2488	29	0	29	29	1	
HsOth1700	REF	REFHsOth1700BP0HG38	3079	1795	1795	0	1795	1	
HsOth1751	INS	INSHsOth1751BP1HG00268	2104	103	0	103	103	1	
HsOth1751	INS	INSHsOth1751BP2HG00268	2369	88	0	88	88	0.854368932038835	
HsOth1751	REF	REFHsOth1751BP0HG38	2935	1813	1813	0	1813	1	
HsOth1794	INS	INSHsOth1794BP1NA19434	1659	56	0	56	56	1	
HsOth1794	REF	REFHsOth1794BP0HG38	5493	1537	1537	0	1537	1	
HsOth1855	REF	REFHsOth1855BP0CHM13	6872	1099	0	1099	0	0	emptyRef,failedQC,errorMatches
HsOth1855	REF	REFHsOth1855BP0HG38	2689	11	11	0	11	1	
HsOth1857	INS	INSHsOth1857BP1CHM13	2269	538	0	538	538	0.811463046757164	
HsOth1857	INS	INSHsOth1857BP2CHM13	3783	663	0	663	663	1	
HsOth1857	REF	REFHsOth1857BP0HG38	2204	1226	1226	0	1226	1	
HsOth1863	REF	REFHsOth1863BP0HG38	375	11	8	3	8	1	errorMatches
HsOth1863	REF	REFHsOth1863BP1CMT001	2302	52	0	52	0	0	emptyRef,failedQC,errorMatches
HsOth1863	REF	REFHsOth1863BP2CMT001	1825	39	0	39	0	0	emptyRef,failedQC,errorMatches
HsOth1865	INS	INSHsOth1865BP1NA12878	363	4	0	4	4	0.307692307692308	
HsOth1865	INS	INSHsOth1865BP2NA12878	1878	13	0	13	13	1	
HsOth1865	REF	REFHsOth1865BP0HG38	2968	1318	1317	1	1317	1	errorMatches
