samples.txt,inversions_completeList.txt,10000
DENISOVA11,HsInv0006,10000
DENISOVA11,HsInv0015,10000
DENISOVA11,HsInv0016,10000
DENISOVA11,HsInv0041,10000
DENISOVA11,HsInv0044,10000
DENISOVA11,HsInv0058,10000
DENISOVA11,HsInv0059,10000
DENISOVA11,HsInv0060,10000
DENISOVA11,HsInv0068,10000
DENISOVA11,HsInv0081,10000
DENISOVA11,HsInv0091,10000
DENISOVA11,HsInv0092,10000
DENISOVA11,HsInv0095,10000
DENISOVA11,HsInv0097,10000
DENISOVA11,HsInv0098,10000
DENISOVA11,HsInv0102,10000
DENISOVA11,HsInv0105,10000
DENISOVA11,HsInv0113,10000
DENISOVA11,HsInv0141,10000
DENISOVA11,HsInv0156,10000
DENISOVA11,HsInv0163,10000
DENISOVA11,HsInv0164,10000
DENISOVA11,HsInv0174,10000
DENISOVA11,HsInv0181,10000
DENISOVA11,HsInv0191,10000
DENISOVA11,HsInv0200,10000
DENISOVA11,HsInv0201,10000
DENISOVA11,HsInv0212,10000
DENISOVA11,HsInv0213,10000
DENISOVA11,HsInv0260,10000
DENISOVA11,HsInv0284,10000
DENISOVA11,HsInv0379,10000
DENISOVA11,HsInv0409,10000
DENISOVA11,HsInv0442,10000
DENISOVA11,HsInv0553,10000
DENISOVA11,HsInv0901,10000
DENISOVA11,HsInv0960,10000
DENISOVA11,HsInv0965,10000
DENISOVA11,HsInv0989,10000
DENISOVA11,HsInv0991,10000
DENISOVA11,HsInv1053,10000
DENISOVA11,HsInv1065,10000
DENISOVA11,HsInv1066,10000
DENISOVA11,HsInv1070,10000
DENISOVA11,HsInv1075,10000
DENISOVA11,HsInv1116,10000
DENISOVA11,HsInv1122,10000
DENISOVA11,HsInv1127,10000
DENISOVA11,HsInv1128,10000
DENISOVA11,HsInv1129,10000
DENISOVA11,HsInv1143,10000
DENISOVA11,HsInv1222,10000
DENISOVA11,HsInv1256,10000
DENISOVA11,HsInv1258,10000
DENISOVA11,HsInv1263,10000
DENISOVA11,HsInv1264,10000
DENISOVA11,HsInv1306,10000
DENISOVA11,HsInv1314,10000
DENISOVA11,HsInv1321,10000
DENISOVA11,HsInv1348,10000
DENISOVA11,HsInv1358,10000
DENISOVA11,HsInv1360,10000
DENISOVA11,HsInv1402,10000
DENISOVA11,HsInv1421,10000
DENISOVA11,HsInv1427,10000
DENISOVA11,HsInv1474,10000
DENISOVA11,HsInv1569,10000
DENISOVA11,HsInv1590,10000
DENISOVA11,HsInv1785,10000
DENISOVA11,HsInv1790,10000
DENISOVA11,HsInv1798,10000
DENISOVA11,HsInv1819,10000
DENISOVA11,HsInv1820,10000
DENISOVA11,HsInv1838,10000
DENISOVA11,HsInv1848,10000
DENISOVA11,HsInv1867,10000
DENISOVA11,HsInv1868,10000
DENISOVA11,HsInv1874,10000
DENISOVA11,HsInv1875,10000
DENISOVA11,HsOtb1874,10000
DENISOVA11,HsOth0154,10000
DENISOVA11,HsOth0170,10000
DENISOVA11,HsOth0171,10000
DENISOVA11,HsOth0178,10000
DENISOVA11,HsOth0182,10000
DENISOVA11,HsOth0186,10000
DENISOVA11,HsOth0190,10000
DENISOVA11,HsOth0211,10000
DENISOVA11,HsOth0224,10000
DENISOVA11,HsOth0310,10000
DENISOVA11,HsOth0335,10000
DENISOVA11,HsOth0463,10000
DENISOVA11,HsOth0574,10000
DENISOVA11,HsOth0589,10000
DENISOVA11,HsOth0612,10000
DENISOVA11,HsOth0968,10000
DENISOVA11,HsOth0987,10000
DENISOVA11,HsOth0997,10000
DENISOVA11,HsOth1004,10000
DENISOVA11,HsOth1013,10000
DENISOVA11,HsOth1112,10000
DENISOVA11,HsOth1122,10000
DENISOVA11,HsOth1130,10000
DENISOVA11,HsOth1141,10000
DENISOVA11,HsOth1146,10000
DENISOVA11,HsOth1153,10000
DENISOVA11,HsOth1216,10000
DENISOVA11,HsOth1225,10000
DENISOVA11,HsOth1240,10000
DENISOVA11,HsOth1269,10000
DENISOVA11,HsOth1275,10000
DENISOVA11,HsOth1306,10000
DENISOVA11,HsOth1313,10000
DENISOVA11,HsOth1329,10000
DENISOVA11,HsOth1376,10000
DENISOVA11,HsOth1408,10000
DENISOVA11,HsOth1411,10000
DENISOVA11,HsOth1414,10000
DENISOVA11,HsOth1422,10000
DENISOVA11,HsOth1425,10000
DENISOVA11,HsOth1428,10000
DENISOVA11,HsOth1432,10000
DENISOVA11,HsOth1454,10000
DENISOVA11,HsOth1468,10000
DENISOVA11,HsOth1471,10000
DENISOVA11,HsOth1484,10000
DENISOVA11,HsOth1497,10000
DENISOVA11,HsOth1511,10000
DENISOVA11,HsOth1579,10000
DENISOVA11,HsOth1614,10000
DENISOVA11,HsOth1637,10000
DENISOVA11,HsOth1667,10000
DENISOVA11,HsOth1681,10000
DENISOVA11,HsOth1700,10000
DENISOVA11,HsOth1751,10000
DENISOVA11,HsOth1794,10000
DENISOVA11,HsOth1855,10000
DENISOVA11,HsOth1857,10000
DENISOVA11,HsOth1863,10000
DENISOVA11,HsOth1865,10000
DENISOVA11,#STDHsInv0901,10000
