inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv1848	STD	STDHsInv1848BP1HG38	14606	11503	11501	2	11501	0.888245288847698	errorMatches
HsInv1848	STD	STDHsInv1848BP2HG38	15952	13044	12948	96	12948	1	errorMatches
HsInv1867	INV	INVHsInv1867BP1NA12878	2108	889	0	889	889	0.137552220331116	
HsInv1867	INV	INVHsInv1867BP2NA12878	8065	6463	0	6463	6463	1	
HsInv1867	STD	STDHsInv1867BP1HG38	11491	8983	8296	687	8294	0.853555624163837	errorMatches
HsInv1867	STD	STDHsInv1867BP2HG38	12812	9741	9717	24	9717	1	errorMatches
HsInv1868	INV	INVHsInv1868BP1CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	INV	INVHsInv1868BP2CHM13	0	0	0	0	0	NA	emptyAlt,failedDetection
HsInv1868	STD	STDHsInv1868BP1HG38	15641	11126	11120	6	11120	1	errorMatches
HsInv1868	STD	STDHsInv1868BP2HG38	13044	9886	9886	0	9886	0.889028776978417	
HsInv1874	INV	INVHsInv1874BP1CHM13	12782	12260	322	11938	11938	1	errorMatches
HsInv1874	STD	STDHsInv1874BP1HG38	1582	0	0	0	0	NA	emptyRef,allFiltered
HsInv1875	INV	INVHsInv1875BP1CHM13	1832	1142	0	1142	1142	0.997379912663755	
HsInv1875	INV	INVHsInv1875BP2CHM13	1405	1145	0	1145	1145	1	
HsInv1875	STD	STDHsInv1875BP1HG38	16103	11935	11935	0	11935	1	
HsInv1875	STD	STDHsInv1875BP2HG38	14767	9346	9337	9	9337	0.78232090490155	errorMatches
HsOta1141	INS	INSHsOta1141BP1HG04217	1846	519	0	519	519	1	
HsOta1141	INS	INSHsOta1141BP2HG04217	1377	513	0	513	513	0.988439306358382	
HsOta1141	REF	REFHsOta1141BP0HG38	15734	11246	11246	0	11246	1	
HsOta1874	ANC	ANCHsOta1874BP1AK1	0	0	0	0	0	NA	emptyAlt,failedDetection
HsOta1874	ANC	ANCHsOta1874BP2AK1	0	0	0	0	0	NA	emptyAlt,failedDetection
HsOta1874	INS	INSHsOta1874BP1CHM13	22136	17422	0	17422	17422	1	
HsOta1874	INS	INSHsOta1874BP2CHM13	22350	16054	24	16030	16030	0.920101021696705	errorMatches
HsOtb1141	DEL	DELHsOtb1141BP0HG04217	1101	456	0	456	456	1	
HsOtb1141	REF	REFHsOtb1141BP3HG38	16424	11692	11689	3	11689	0.978077148355786	errorMatches
HsOtb1141	REF	REFHsOtb1141BP4HG38	16372	11951	11951	0	11951	1	
HsOtb1874	ANC	ANCHsOtb1874BP3CHM13	4474	3040	0	3040	3040	1	
HsOtb1874	REF	REFHsOtb1874BP3HG38	7702	6318	6318	0	6318	1	
HsOth0154	INS	INSHsOth0154BP1AK1	16966	13406	0	13406	13406	0.974344065702449	
HsOth0154	INS	INSHsOth0154BP2AK1	16853	13759	0	13759	13759	1	
HsOth0154	REF	REFHsOth0154BP0HG38	7088	5277	5277	0	5277	1	
HsOth0170	INS	INSHsOth0170BP1aNA12156	6245	5679	0	5679	5679	0.794154663683401	
HsOth0170	INS	INSHsOth0170BP1bNA19129	878	813	0	813	813	0.113690392952035	
HsOth0170	INS	INSHsOth0170BP2NA12156	8656	7151	0	7151	7151	1	
HsOth0170	REF	REFHsOth0170BP0HG38	10287	7922	7922	0	7922	1	
HsOth0171	INS	INSHsOth0171BP1NA12878	5011	3643	0	3643	3643	0.875300336376742	
HsOth0171	INS	INSHsOth0171BP2NA12878	5632	4162	0	4162	4162	1	
HsOth0171	REF	REFHsOth0171BP0HG38	12583	9601	9601	0	9601	1	
HsOth0178	INS	INSHsOth0178BP1UNKN	1054	858	0	858	858	0.504112808460635	
HsOth0178	INS	INSHsOth0178BP2UNKN	3393	1702	0	1702	1702	1	
HsOth0178	REF	REFHsOth0178BP0HG38	12534	8677	8677	0	8677	1	
HsOth0182	INS	INSHsOth0182BP1NA12878	11550	8975	0	8975	8975	0.751297505441152	
HsOth0182	INS	INSHsOth0182BP2NA12878	15412	11946	0	11946	11946	1	
HsOth0182	REF	REFHsOth0182BP0HG38	7599	5458	5458	0	5458	1	
HsOth0186	INS	INSHsOth0186BP1NA19434	1166	745	0	745	745	1	
HsOth0186	INS	INSHsOth0186BP2NA19434	1699	651	0	651	651	0.873825503355705	
HsOth0186	REF	REFHsOth0186BP0HG38	15220	11503	11503	0	11503	1	
HsOth0190	INS	INSHsOth0190BP1CHM13	6980	5520	0	5520	5520	0.882494004796163	
HsOth0190	INS	INSHsOth0190BP2CHM13	7899	6255	0	6255	6255	1	
HsOth0190	REF	REFHsOth0190BP0HG38	8240	5896	5896	0	5896	1	
HsOth0211	INS	INSHsOth0211BP1HX1	3450	2754	0	2754	2754	0.700228832951945	
HsOth0211	INS	INSHsOth0211BP2HX1	5287	3933	0	3933	3933	1	
HsOth0211	REF	REFHsOth0211BP0HG38	10986	8373	8373	0	0	NA	failedQC
HsOth0224	INS	INSHsOth0224BP1CHM13	7530	5383	0	5383	5383	1	
HsOth0224	INS	INSHsOth0224BP2CHM13	6060	3774	0	3774	3774	0.701096043098644	
HsOth0224	REF	REFHsOth0224BP0HG38	11914	8921	8921	0	8921	1	
HsOth0310	INS	INSHsOth0310BP1CHM13	3287	1865	0	1865	1865	0.786256323777403	
HsOth0310	INS	INSHsOth0310BP2CHM13	3816	2372	0	2372	2372	1	
HsOth0310	REF	REFHsOth0310BP0HG38	13211	9856	9855	1	9855	1	errorMatches
HsOth0324	INS	INSHsOth0324BP1CHM1	6561	4124	0	4124	4124	1	
HsOth0324	INS	INSHsOth0324BP2CHM1	6219	3566	0	3566	3566	0.864694471387003	
HsOth0324	REF	REFHsOth0324BP0HG38	7109	4539	4539	0	4539	1	
HsOth0335	INS	INSHsOth0335BP1NA18555	12	7	0	7	7	0.583333333333333	
HsOth0335	INS	INSHsOth0335BP2NA18555	1942	194	182	12	12	1	errorMatches
HsOth0335	REF	REFHsOth0335BP0HG38	12899	10732	10489	243	10489	1	errorMatches
HsOth0463	INS	INSHsOth0463BP1YH	8445	6140	6	6134	6134	1	errorMatches
HsOth0463	INS	INSHsOth0463BP2YH	3730	1923	141	1782	1782	0.290511900880339	errorMatches
HsOth0463	REF	REFHsOth0463BP0HG38	6277	4133	4132	1	4132	1	errorMatches
HsOth0574	INS	INSHsOth0574BP1CHM13	10336	7152	119	7033	7033	0.857682926829268	errorMatches
HsOth0574	INS	INSHsOth0574BP2CHM13	12435	9363	1163	8200	8200	1	errorMatches
HsOth0574	REF	REFHsOth0574BP0HG38	10750	8239	8236	3	8236	1	errorMatches
HsOth0589	INS	INSHsOth0589BP1Han1	7822	6320	0	6320	6320	0.956995760145366	
HsOth0589	INS	INSHsOth0589BP2Han1	8449	6604	0	6604	6604	1	
HsOth0589	REF	REFHsOth0589BP0HG38	11837	9351	9316	35	9316	1	errorMatches
HsOth0612	INS	INSHsOth0612BP1AK1	3769	1773	0	1773	1773	1	
HsOth0612	INS	INSHsOth0612BP2AK1	3099	1708	0	1708	1708	0.963338973491258	
HsOth0612	REF	REFHsOth0612BP0HG38	12954	9537	9537	0	9537	1	
HsOth0968	INS	INSHsOth0968BP1NA18555	5894	4529	0	4529	4529	0.681360012035505	
HsOth0968	INS	INSHsOth0968BP2NA18555	7869	6647	0	6647	6647	1	
HsOth0968	REF	REFHsOth0968BP0HG38	10226	7717	7717	0	7717	1	
HsOth0987	INS	INSHsOth0987BP1NA12878	5553	4573	235	4338	4338	0.505123428039124	errorMatches
HsOth0987	INS	INSHsOth0987BP2NA12878	10077	8643	55	8588	8588	1	errorMatches
HsOth0987	REF	REFHsOth0987BP0HG38	7790	4867	4866	1	4866	1	errorMatches
HsOth0997	INS	INSHsOth0997BP1CHM1	13274	10406	0	10406	10406	1	
HsOth0997	INS	INSHsOth0997BP2CHM1	12279	9623	0	9623	9623	0.924754949067845	
HsOth0997	REF	REFHsOth0997BP0HG38	8762	6835	6835	0	6835	1	
HsOth1004	INS	INSHsOth1004BP1NA12878	12850	9222	0	9222	9222	1	
HsOth1004	INS	INSHsOth1004BP2NA12878	12672	9144	0	9144	9144	0.991541964866623	
HsOth1004	REF	REFHsOth1004BP0HG38	8249	5922	5922	0	5922	1	
HsOth1013	INS	INSHsOth1013BP1NA12878	3910	1410	0	1410	1410	0.933156849768365	
HsOth1013	INS	INSHsOth1013BP2NA12878	3673	1511	0	1511	1511	1	
HsOth1013	REF	REFHsOth1013BP0HG38	15091	11265	11265	0	11265	1	
HsOth1112	INS	INSHsOth1112BP1NA12156	4371	2931	0	2931	2931	0.857769973661106	
HsOth1112	INS	INSHsOth1112BP2NA12156	5229	3417	0	3417	3417	1	
HsOth1112	REF	REFHsOth1112BP0HG38	11365	7251	7251	0	7251	1	
HsOth1122	DEL	DELHsOth1122BP0CHM1	14595	12193	0	12193	12193	1	
HsOth1122	REF	REFHsOth1122BP1HG18	5128	3780	3780	0	3780	1	
HsOth1122	REF	REFHsOth1122BP2HG18	5167	3566	3566	0	3566	0.943386243386243	
HsOth1130	INS	INSHsOth1130BP1AKv2	8610	5984	0	5984	5984	0.846872346447778	
HsOth1130	INS	INSHsOth1130BP2AKv2	9867	7066	0	7066	7066	1	
HsOth1130	REF	REFHsOth1130BP0HG38	9910	6979	6979	0	6979	1	
HsOth1146	INS	INSHsOth1146BP1NA19440	787	725	4	721	721	1	errorMatches
HsOth1146	INS	INSHsOth1146BP2NA19440	0	0	0	0	0	0	emptyAlt,failedDetection
HsOth1146	INS	INSHsOth1146BP3NA19440	870	714	18	696	696	0.965325936199723	errorMatches
HsOth1146	REF	REFHsOth1146BP0HG38	11711	9428	9428	0	9428	1	
HsOth1153	INS	INSHsOth1153BP1NA19434	2219	632	0	632	632	1	
HsOth1153	INS	INSHsOth1153BP2NA19434	924	577	0	577	577	0.912974683544304	
HsOth1153	REF	REFHsOth1153BP0HG38	10769	8946	8946	0	8946	1	
HsOth1216	INS	INSHsOth1216BP1HG02818	1436	399	0	399	399	1	
HsOth1216	INS	INSHsOth1216BP2HG02818	597	318	0	318	318	0.796992481203007	
HsOth1216	REF	REFHsOth1216BP0HG38	16326	12377	12377	0	12377	1	
HsOth1225	INS	INSHsOth1225BP1NA18552	3809	1935	0	1935	1935	0.7821341956346	
HsOth1225	INS	INSHsOth1225BP2NA18552	3253	2474	0	2474	2474	1	
HsOth1225	REF	REFHsOth1225BP0HG38	13341	9684	9684	0	9684	1	
HsOth1240	INS	INSHsOth1240BP1CHM13	1318	291	0	291	291	0.923809523809524	
HsOth1240	INS	INSHsOth1240BP2CHM13	1682	315	0	315	315	1	
HsOth1240	REF	REFHsOth1240BP0HG38	14355	10381	10381	0	10381	1	
HsOth1269	INS	INSHsOth1269BP1NA19921	1843	709	0	709	709	1	
HsOth1269	INS	INSHsOth1269BP2NA19921	2524	650	0	650	650	0.916784203102962	
HsOth1269	REF	REFHsOth1269BP0HG38	14601	11260	11260	0	11260	1	
HsOth1275	INS	INSHsOth1275BP1KOREF	1028	858	0	858	858	1	
HsOth1275	INS	INSHsOth1275BP2KOREF	1719	550	0	550	550	0.641025641025641	
HsOth1275	REF	REFHsOth1275BP0HG38	14667	11020	11020	0	11020	1	
HsOth1306	DEL	DELHsOth1306BP0HG02818	1144	510	0	510	510	1	
HsOth1306	REF	REFHsOth1306BP1HG38	26462	18702	18702	0	18702	0.872376154492024	
HsOth1306	REF	REFHsOth1306BP2HG38	25192	21438	21438	0	21438	1	
HsOth1313	INS	INSHsOth1313BP1CHM13	5224	3900	0	3900	3900	0.972326103216156	
HsOth1313	INS	INSHsOth1313BP2CHM13	5381	4011	0	4011	4011	1	
HsOth1313	REF	REFHsOth1313BP0HG38	12405	9015	9015	0	9015	1	
HsOth1329	INS	INSHsOth1329BP1HG02818	979	497	0	497	497	1	
HsOth1329	INS	INSHsOth1329BP2HG02818	859	270	0	270	270	0.543259557344064	
HsOth1329	REF	REFHsOth1329BP0HG38	19261	13960	13960	0	13960	1	
HsOth1376	INS	INSHsOth1376BP1NA19129	1916	586	0	586	586	1	
HsOth1376	INS	INSHsOth1376BP2NA19129	2119	447	0	447	447	0.762798634812287	
HsOth1376	REF	REFHsOth1376BP0HG38	15537	10792	10764	28	10764	1	errorMatches
HsOth1408	INS	INSHsOth1408BP1HG03486	1785	592	0	592	592	1	
HsOth1408	INS	INSHsOth1408BP2HG03486	1387	232	0	232	232	0.391891891891892	
HsOth1408	REF	REFHsOth1408BP0HG38	13493	9849	9849	0	9849	1	
HsOth1411	INS	INSHsOth1411BP1CHM13	9962	5744	162	5582	5582	1	errorMatches
HsOth1411	INS	INSHsOth1411BP2CHM13	10352	6008	2615	3393	3393	0.607846649946256	errorMatches
HsOth1411	REF	REFHsOth1411BP0HG38	11359	7727	7724	3	7724	1	errorMatches
HsOth1414	INS	INSHsOth1414BP1CHM1	1631	996	0	996	996	1	
HsOth1414	INS	INSHsOth1414BP2CHM1	1637	930	0	930	930	0.933734939759036	
HsOth1414	REF	REFHsOth1414BP0HG38	15411	12058	12050	8	12050	1	errorMatches
HsOth1422	INS	INSHsOth1422BP1CHM1	9748	7719	0	7719	7719	0.989234909650135	
HsOth1422	INS	INSHsOth1422BP2CHM1	9537	7803	0	7803	7803	1	
HsOth1422	REF	REFHsOth1422BP0HG38	8603	6288	6288	0	6288	1	
HsOth1425	INS	INSHsOth1425BP1UNKN	890	133	0	133	133	1	
HsOth1425	INS	INSHsOth1425BP2UNKN	1517	98	0	98	98	0.736842105263158	
HsOth1425	REF	REFHsOth1425BP0HG38	15091	10648	10648	0	10648	1	
HsOth1428	INS	INSHsOth1428BP1NA19434	4686	3651	0	3651	3651	0.857042253521127	
HsOth1428	INS	INSHsOth1428BP2NA19434	6607	4260	0	4260	4260	1	
HsOth1428	REF	REFHsOth1428BP1HG38	10451	7522	7520	2	7520	0.781461082822405	errorMatches
HsOth1428	REF	REFHsOth1428BP2HG38	13144	9623	9623	0	9623	1	
HsOth1432	INS	INSHsOth1432BP1NA19068	2905	827	0	827	827	1	
HsOth1432	INS	INSHsOth1432BP2NA19068	1677	721	0	721	721	0.871825876662636	
HsOth1432	REF	REFHsOth1432BP1HG38	14788	10890	10890	0	10890	0.947533281127643	
HsOth1432	REF	REFHsOth1432BP2HG38	15544	11493	11493	0	11493	1	
HsOth1454	INS	INSHsOth1454BP1AK1	6798	4626	0	4626	4626	0.85873398923334	
HsOth1454	INS	INSHsOth1454BP2AK1	7513	5387	0	5387	5387	1	
HsOth1454	REF	REFHsOth1454BP1HG38	13667	10955	10911	44	10911	1	errorMatches
HsOth1454	REF	REFHsOth1454BP2HG38	11711	9057	9055	2	9055	0.829896434790578	errorMatches
HsOth1468	INS	INSHsOth1468BP1HG02818	1584	39	0	39	39	1	
HsOth1468	INS	INSHsOth1468BP2HG02818	1519	21	0	21	21	0.538461538461538	
HsOth1468	REF	REFHsOth1468BP0HG38	17620	12851	12851	0	12851	1	
HsOth1471	INS	INSHsOth1471BP1HG02623	1624	394	0	394	394	0.86784140969163	
HsOth1471	INS	INSHsOth1471BP2HG02623	1801	454	0	454	454	1	
HsOth1471	REF	REFHsOth1471BP0HG38	16981	12326	12326	0	12326	1	
HsOth1484	INS	INSHsOth1484BP1CHM1	1152	889	0	889	889	0.912731006160164	
HsOth1484	INS	INSHsOth1484BP2CHM1	1184	974	0	974	974	1	
HsOth1484	REF	REFHsOth1484BP0HG38	13807	10200	10200	0	10200	1	
HsOth1497	INS	INSHsOth1497BP1HG00250	3234	1233	0	1233	1233	0.891540130151844	
HsOth1497	INS	INSHsOth1497BP2HG00250	2003	1383	0	1383	1383	1	
HsOth1497	REF	REFHsOth1497BP0HG38	16938	12592	12592	0	12592	1	
HsOth1511	INS	INSHsOth1511BP1CMT001	3812	1921	0	1921	1921	1	
HsOth1511	INS	INSHsOth1511BP2CMT001	3518	1733	0	1733	1733	0.902134305049453	
HsOth1511	REF	REFHsOth1511BP0HG38	14920	11215	11215	0	11215	1	
HsOth1579	INS	INSHsOth1579BP1CMT001	1221	814	0	814	814	0.784200385356455	
HsOth1579	INS	INSHsOth1579BP2CMT001	1720	1038	0	1038	1038	1	
HsOth1579	REF	REFHsOth1579BP0HG38	14513	10506	10500	6	10500	1	errorMatches
HsOth1614	INS	INSHsOth1614BP1HG02623	5322	1274	0	1274	1274	1	
HsOth1614	INS	INSHsOth1614BP2HG02623	4168	1248	0	1248	1248	0.979591836734694	
HsOth1614	REF	REFHsOth1614BP0HG38	29618	21196	21196	0	21196	1	
HsOth1637	INS	INSHsOth1637BP1HG03486	1544	353	0	353	353	1	
HsOth1637	INS	INSHsOth1637BP2HG03486	1671	337	0	337	337	0.954674220963173	
HsOth1637	REF	REFHsOth1637BP1HG38	13292	9995	9983	12	9983	1	errorMatches
HsOth1637	REF	REFHsOth1637BP2HG38	13596	9608	9608	0	9608	0.962436141440449	
HsOth1667	INS	INSHsOth1667BP1AK1	5394	3732	0	3732	3732	0.933700275206405	
HsOth1667	INS	INSHsOth1667BP2AK1	5786	3997	0	3997	3997	1	
HsOth1667	REF	REFHsOth1667BP1ALT	0	0	0	0	0	0	emptyRef,failedDetection
HsOth1667	REF	REFHsOth1667BP1HG38	9726	8128	8128	0	8128	0.94412823789058	
HsOth1667	REF	REFHsOth1667BP2HG38	12358	8609	8609	0	8609	1	
HsOth1681	INS	INSHsOth1681BP1NA19440	1451	407	0	407	407	0.98547215496368	
HsOth1681	INS	INSHsOth1681BP2NA19440	1607	413	0	413	413	1	
HsOth1681	REF	REFHsOth1681BP1HG38	13750	10027	9751	276	9751	0.926548840744964	errorMatches
HsOth1681	REF	REFHsOth1681BP2HG38	14482	10526	10524	2	10524	1	errorMatches
HsOth1700	INS	INSHsOth1700BP1Reads	1560	262	0	262	262	1	
HsOth1700	INS	INSHsOth1700BP2Reads	2316	236	0	236	236	0.900763358778626	
HsOth1700	REF	REFHsOth1700BP0HG38	17108	12871	12871	0	12871	1	
HsOth1751	INS	INSHsOth1751BP1HG00268	2442	1120	0	1120	1120	1	
HsOth1751	INS	INSHsOth1751BP2HG00268	2524	737	0	737	737	0.658035714285714	
HsOth1751	REF	REFHsOth1751BP0HG38	14150	10936	10936	0	10936	1	
HsOth1794	INS	INSHsOth1794BP1NA19434	1414	897	79	818	818	1	errorMatches
HsOth1794	REF	REFHsOth1794BP0HG38	14738	10340	10340	0	10340	1	
HsOth1853	INS	INSHsOth1853BP1CHM13	0	0	0	0	0	0	emptyAlt,failedDetection
HsOth1853	INS	INSHsOth1853BP2CHM13	7693	6079	0	6079	6079	1	
HsOth1853	REF	REFHsOth1853BP0HG38	10177	6662	6662	0	6662	1	
HsOth1856	INS	INSHsOth1856BP1NA12878	5610	3446	0	3446	3446	0.366751809280545	
HsOth1856	INS	INSHsOth1856BP2NA12878	11100	9396	0	9396	9396	1	
HsOth1856	REF	REFHsOth1856BP0HG38	5831	2649	2649	0	2649	1	
HsOth1857	INS	INSHsOth1857BP1CHM13	8969	7142	0	7142	7142	1	
HsOth1857	INS	INSHsOth1857BP2CHM13	9600	6911	0	6911	6911	0.967656118734248	
HsOth1857	REF	REFHsOth1857BP0HG38	9929	7357	7357	0	7357	1	
HsOth1858	INS	INSHsOth1858BP1HG03486	375	168	0	168	168	0.122717311906501	
HsOth1858	INS	INSHsOth1858BP2HG03486	2399	1369	0	1369	1369	1	
HsOth1858	REF	REFHsOth1858BP0CHM13	5922	4264	3740	524	3740	1	errorMatches
HsOth1865	INS	INSHsOth1865BP1NA12878	476	47	0	47	47	0.618421052631579	
HsOth1865	INS	INSHsOth1865BP2NA12878	1661	76	0	76	76	1	
HsOth1865	REF	REFHsOth1865BP0HG38	11175	8245	8245	0	8245	1	
